start,stop,label
0.0,0.742320819112628,speech
0.742320819112628,1.1518771331058022,nonspeech
1.1518771331058022,7.585324232081911,speech
7.585324232081911,7.8583617747440275,nonspeech
7.8583617747440275,8.609215017064846,speech
8.609215017064846,8.967576791808874,nonspeech
8.967576791808874,14.633105802047782,speech
14.633105802047782,14.991467576791809,nonspeech
14.991467576791809,25.264505119453926,speech
25.264505119453926,25.793515358361777,nonspeech
25.793515358361777,28.455631399317408,speech
28.455631399317408,28.813993174061434,nonspeech
28.813993174061434,41.1518771331058,speech
41.1518771331058,41.71501706484642,nonspeech
41.71501706484642,46.749146757679185,speech
46.749146757679185,47.00511945392492,nonspeech
47.00511945392492,54.68430034129693,speech
54.68430034129693,55.75938566552901,nonspeech
55.75938566552901,60.011,speech
