start,stop,label
0.0,0.45221843003412965,speech
0.45221843003412965,1.1006825938566553,nonspeech
1.1006825938566553,3.7457337883959045,speech
3.7457337883959045,4.0699658703071675,nonspeech
4.0699658703071675,5.947098976109215,speech
5.947098976109215,6.203071672354949,nonspeech
6.203071672354949,7.687713310580205,speech
7.687713310580205,7.9436860068259385,nonspeech
7.9436860068259385,33.660409556313994,speech
33.660409556313994,33.95051194539249,nonspeech
33.95051194539249,51.970989761092156,speech
51.970989761092156,52.39761092150171,nonspeech
52.39761092150171,56.08361774744027,speech
56.08361774744027,56.47610921501706,nonspeech
56.47610921501706,59.87201365187714,speech
59.87201365187714,60.011,nonspeech
