start,stop,label
0.0,7.448805460750854,speech
7.448805460750854,9.343003412969283,nonspeech
9.343003412969283,11.800341296928329,speech
11.800341296928329,12.687713310580206,nonspeech
12.687713310580206,18.370307167235495,speech
18.370307167235495,24.052901023890787,nonspeech
24.052901023890787,26.322525597269625,speech
26.322525597269625,27.465870307167236,nonspeech
27.465870307167236,32.61945392491468,speech
32.61945392491468,33.882252559726965,nonspeech
33.882252559726965,59.30887372013652,speech
59.30887372013652,60.032,nonspeech
