start,stop,label
0.0,14.360068259385665,speech
14.360068259385665,14.991467576791809,nonspeech
14.991467576791809,23.284982935153586,speech
23.284982935153586,23.762798634812288,nonspeech
23.762798634812288,29.172354948805463,speech
29.172354948805463,29.70136518771331,nonspeech
29.70136518771331,32.31228668941979,speech
32.31228668941979,32.7901023890785,nonspeech
32.7901023890785,38.540955631399314,speech
38.540955631399314,38.79692832764505,nonspeech
38.79692832764505,41.1518771331058,speech
41.1518771331058,41.49317406143345,nonspeech
41.49317406143345,48.43856655290102,speech
48.43856655290102,48.81399317406144,nonspeech
48.81399317406144,60.032,speech
