start,stop,label
0.0,1.3225255972696246,speech
1.3225255972696246,9.291808873720136,nonspeech
9.291808873720136,13.455631399317406,speech
13.455631399317406,15.281569965870307,nonspeech
15.281569965870307,18.233788395904437,speech
18.233788395904437,19.803754266211605,nonspeech
19.803754266211605,26.203071672354948,speech
26.203071672354948,28.967576791808874,nonspeech
28.967576791808874,34.66723549488054,speech
34.66723549488054,41.03242320819113,nonspeech
41.03242320819113,50.69112627986348,speech
50.69112627986348,50.91296928327645,nonspeech
50.91296928327645,54.73549488054607,speech
54.73549488054607,58.11433447098976,nonspeech
58.11433447098976,61.845,speech
