start,stop,label
0.0,8.831058020477816,speech
8.831058020477816,10.861774744027304,nonspeech
10.861774744027304,14.650170648464163,speech
14.650170648464163,15.042662116040956,nonspeech
15.042662116040956,16.13481228668942,speech
16.13481228668942,17.226962457337883,nonspeech
17.226962457337883,18.199658703071673,speech
18.199658703071673,20.110921501706486,nonspeech
20.110921501706486,22.090443686006825,speech
22.090443686006825,24.53071672354949,nonspeech
24.53071672354949,29.718430034129693,speech
29.718430034129693,32.22696245733789,nonspeech
32.22696245733789,35.008532423208194,speech
35.008532423208194,36.237201365187715,nonspeech
36.237201365187715,39.46245733788396,speech
39.46245733788396,42.636518771331055,nonspeech
42.636518771331055,43.95051194539249,speech
43.95051194539249,46.407849829351534,nonspeech
46.407849829351534,49.65017064846417,speech
49.65017064846417,51.27133105802048,nonspeech
51.27133105802048,53.30204778156997,speech
53.30204778156997,60.032,nonspeech
