start,stop,label
0.0,2.090443686006826,nonspeech
2.090443686006826,7.926621160409557,speech
7.926621160409557,9.411262798634812,nonspeech
9.411262798634812,18.01194539249147,speech
18.01194539249147,18.16552901023891,nonspeech
18.16552901023891,26.35665529010239,speech
26.35665529010239,26.936860068259385,nonspeech
26.936860068259385,38.83105802047781,speech
38.83105802047781,39.03583617747441,nonspeech
39.03583617747441,57.44880546075086,speech
57.44880546075086,57.858361774744026,nonspeech
57.858361774744026,59.496587030716725,speech
59.496587030716725,60.36689419795222,nonspeech
60.36689419795222,61.099,speech
