start,stop,label
0.0,0.26450511945392496,nonspeech
0.26450511945392496,1.6979522184300342,speech
1.6979522184300342,4.581911262798635,nonspeech
4.581911262798635,8.745733788395905,speech
8.745733788395905,10.827645051194539,nonspeech
10.827645051194539,15.008532423208191,speech
15.008532423208191,23.33617747440273,nonspeech
23.33617747440273,24.889078498293514,speech
24.889078498293514,28.216723549488055,nonspeech
28.216723549488055,30.076791808873722,speech
30.076791808873722,38.029010238907844,nonspeech
38.029010238907844,39.82081911262799,speech
39.82081911262799,43.029010238907844,nonspeech
43.029010238907844,44.598976109215016,speech
44.598976109215016,47.99488054607508,nonspeech
47.99488054607508,51.47610921501706,speech
51.47610921501706,52.92662116040955,nonspeech
52.92662116040955,55.45221843003414,speech
55.45221843003414,58.18259385665529,nonspeech
58.18259385665529,60.032,speech
