start,stop,label
0.0,2.1245733788395906,speech
2.1245733788395906,3.063139931740614,nonspeech
3.063139931740614,4.7184300341296925,speech
4.7184300341296925,6.322525597269625,nonspeech
6.322525597269625,9.889078498293516,speech
9.889078498293516,11.203071672354948,nonspeech
11.203071672354948,17.687713310580204,speech
17.687713310580204,19.752559726962456,nonspeech
19.752559726962456,25.793515358361777,speech
25.793515358361777,26.476109215017065,nonspeech
26.476109215017065,30.025597269624573,speech
30.025597269624573,32.43174061433447,nonspeech
32.43174061433447,35.02559726962457,speech
35.02559726962457,35.63993174061433,nonspeech
35.63993174061433,36.39078498293516,speech
36.39078498293516,37.19283276450513,nonspeech
37.19283276450513,37.82423208191126,speech
37.82423208191126,38.72866894197952,nonspeech
38.72866894197952,39.496587030716725,speech
39.496587030716725,40.75938566552901,nonspeech
40.75938566552901,41.732081911262796,speech
41.732081911262796,42.244027303754265,nonspeech
42.244027303754265,50.17918088737201,speech
50.17918088737201,50.895904436860064,nonspeech
50.895904436860064,54.001706484641645,speech
54.001706484641645,55.36689419795222,nonspeech
55.36689419795222,56.30546075085324,speech
56.30546075085324,57.27815699658703,nonspeech
57.27815699658703,59.1382252559727,speech
59.1382252559727,60.032,nonspeech
