start,stop,label
0.0,37.10750853242321,nonspeech
37.10750853242321,39.53071672354949,speech
39.53071672354949,41.20307167235495,nonspeech
41.20307167235495,43.42150170648465,speech
43.42150170648465,46.0665529010239,nonspeech
46.0665529010239,49.20648464163823,speech
49.20648464163823,50.38395904436861,nonspeech
50.38395904436861,52.858361774744026,speech
52.858361774744026,55.29863481228669,nonspeech
55.29863481228669,58.489761092150175,speech
58.489761092150175,61.0665529010239,nonspeech
61.0665529010239,61.781,speech
