start,stop,label
0.0,3.302047781569966,speech
3.302047781569966,4.445392491467577,nonspeech
4.445392491467577,5.145051194539249,speech
5.145051194539249,7.175767918088737,nonspeech
7.175767918088737,10.23037542662116,speech
10.23037542662116,13.11433447098976,nonspeech
13.11433447098976,21.28839590443686,speech
21.28839590443686,21.90273037542662,nonspeech
21.90273037542662,31.868600682593858,speech
31.868600682593858,34.41126279863481,nonspeech
34.41126279863481,35.43515358361775,speech
35.43515358361775,36.0665529010239,nonspeech
36.0665529010239,37.10750853242321,speech
37.10750853242321,39.12116040955631,nonspeech
39.12116040955631,45.93003412969283,speech
45.93003412969283,48.28498293515358,nonspeech
48.28498293515358,50.55460750853243,speech
50.55460750853243,53.5580204778157,nonspeech
53.5580204778157,55.230375426621166,speech
55.230375426621166,56.254266211604104,nonspeech
56.254266211604104,61.611,speech
