start,stop,label
0.0,1.3054607508532423,nonspeech
1.3054607508532423,4.872013651877133,speech
4.872013651877133,9.889078498293516,nonspeech
9.889078498293516,14.138225255972696,speech
14.138225255972696,17.244027303754265,nonspeech
17.244027303754265,19.39419795221843,speech
19.39419795221843,19.68430034129693,nonspeech
19.68430034129693,21.493174061433447,speech
21.493174061433447,21.680887372013654,nonspeech
21.680887372013654,24.564846416382252,speech
24.564846416382252,26.766211604095563,nonspeech
26.766211604095563,28.02901023890785,speech
28.02901023890785,31.783276450511945,nonspeech
31.783276450511945,32.92662116040955,speech
32.92662116040955,33.865187713310576,nonspeech
33.865187713310576,35.33276450511946,speech
35.33276450511946,61.547,nonspeech
