start,stop,label
0.0,4.325938566552901,nonspeech
4.325938566552901,7.892491467576792,speech
7.892491467576792,10.622866894197953,nonspeech
10.622866894197953,12.858361774744028,speech
12.858361774744028,15.213310580204778,nonspeech
15.213310580204778,17.65358361774744,speech
17.65358361774744,20.110921501706486,nonspeech
20.110921501706486,39.223549488054616,speech
39.223549488054616,42.03924914675768,nonspeech
42.03924914675768,44.104095563139936,speech
44.104095563139936,52.05631399317406,nonspeech
52.05631399317406,57.92662116040955,speech
57.92662116040955,61.291,nonspeech
