start,stop,label
0.0,0.5034129692832765,speech
0.5034129692832765,3.967576791808874,nonspeech
3.967576791808874,16.42491467576792,speech
16.42491467576792,17.5,nonspeech
17.5,20.00853242320819,speech
20.00853242320819,21.527303754266214,nonspeech
21.527303754266214,22.534129692832764,speech
22.534129692832764,22.80716723549488,nonspeech
22.80716723549488,23.592150170648466,speech
23.592150170648466,24.54778156996587,nonspeech
24.54778156996587,25.230375426621162,speech
25.230375426621162,26.42491467576792,nonspeech
26.42491467576792,26.90273037542662,speech
26.90273037542662,33.72866894197952,nonspeech
33.72866894197952,36.868600682593865,speech
36.868600682593865,37.124573378839585,nonspeech
37.124573378839585,37.346416382252556,speech
37.346416382252556,38.91638225255973,nonspeech
38.91638225255973,47.99488054607508,speech
47.99488054607508,48.83105802047781,nonspeech
48.83105802047781,49.616040955631405,speech
49.616040955631405,49.82081911262799,nonspeech
49.82081911262799,57.29522184300342,speech
57.29522184300342,58.02901023890786,nonspeech
58.02901023890786,59.65017064846417,speech
59.65017064846417,60.501,nonspeech
