start,stop,label
0.0,1.083617747440273,speech
1.083617747440273,3.5750853242320817,nonspeech
3.5750853242320817,16.06655290102389,speech
16.06655290102389,38.540955631399314,nonspeech
38.540955631399314,39.85494880546075,speech
39.85494880546075,40.45221843003414,nonspeech
40.45221843003414,41.93686006825939,speech
41.93686006825939,43.592150170648466,nonspeech
43.592150170648466,45.53754266211604,speech
45.53754266211604,47.534129692832764,nonspeech
47.534129692832764,49.274744027303754,speech
49.274744027303754,57.51706484641639,nonspeech
57.51706484641639,60.230375426621166,speech
60.230375426621166,61.888,nonspeech
