start,stop,label
0.0,2.7901023890784984,speech
2.7901023890784984,6.015358361774744,nonspeech
6.015358361774744,10.998293515358363,speech
10.998293515358363,12.448805460750853,nonspeech
12.448805460750853,13.506825938566553,speech
13.506825938566553,14.496587030716723,nonspeech
14.496587030716723,22.329351535836178,speech
22.329351535836178,25.00853242320819,nonspeech
25.00853242320819,26.27133105802048,speech
26.27133105802048,26.51023890784983,nonspeech
26.51023890784983,28.09726962457338,speech
28.09726962457338,28.762798634812288,nonspeech
28.762798634812288,40.1962457337884,speech
40.1962457337884,41.42491467576792,nonspeech
41.42491467576792,44.12116040955631,speech
44.12116040955631,44.30887372013652,nonspeech
44.30887372013652,48.18259385665529,speech
48.18259385665529,48.89931740614334,nonspeech
48.89931740614334,52.977815699658706,speech
52.977815699658706,53.592150170648466,nonspeech
53.592150170648466,62.037,speech
