start,stop,label
0.0,4.138225255972696,nonspeech
4.138225255972696,11.629692832764505,speech
11.629692832764505,13.848122866894197,nonspeech
13.848122866894197,15.025597269624575,speech
15.025597269624575,17.738907849829353,nonspeech
17.738907849829353,25.554607508532424,speech
25.554607508532424,27.65358361774744,nonspeech
27.65358361774744,33.06313993174062,speech
33.06313993174062,36.356655290102395,nonspeech
36.356655290102395,42.244027303754265,speech
42.244027303754265,43.31911262798634,nonspeech
43.31911262798634,46.20307167235495,speech
46.20307167235495,50.110921501706486,nonspeech
50.110921501706486,53.23378839590444,speech
53.23378839590444,53.67747440273038,nonspeech
53.67747440273038,60.011,speech
