start,stop,label
0.0,17.551194539249146,speech
17.551194539249146,26.783276450511945,nonspeech
26.783276450511945,27.39761092150171,speech
27.39761092150171,29.83788395904437,nonspeech
29.83788395904437,31.612627986348123,speech
31.612627986348123,32.858361774744026,nonspeech
32.858361774744026,35.14505119453925,speech
35.14505119453925,37.15870307167235,nonspeech
37.15870307167235,38.489761092150175,speech
38.489761092150175,39.08703071672355,nonspeech
39.08703071672355,39.991467576791806,speech
39.991467576791806,43.04607508532423,nonspeech
43.04607508532423,47.2098976109215,speech
47.2098976109215,49.53071672354949,nonspeech
49.53071672354949,50.110921501706486,speech
50.110921501706486,52.2098976109215,nonspeech
52.2098976109215,57.534129692832764,speech
57.534129692832764,57.73890784982936,nonspeech
57.73890784982936,61.376,speech
