start,stop,label
0.0,1.128,speech
1.128,1.967,nonspeech
1.967,10.436,speech
10.436,11.122,nonspeech
11.122,20.297,speech
20.297,20.799,nonspeech
20.799,21.898,speech
21.898,22.589,nonspeech
22.589,25.521,speech
25.521,26.397,nonspeech
26.397,26.661,speech
26.661,27.404,nonspeech
27.404,27.695,speech
27.695,28.276,nonspeech
28.276,30.207,speech
30.207,30.893,nonspeech
30.893,33.518,speech
33.518,34.287,nonspeech
34.287,38.701,speech
38.701,39.161,nonspeech
39.161,44.005,speech
44.005,44.549,nonspeech
44.549,45.667,speech
45.667,46.248,nonspeech
46.248,46.86,speech
46.86,47.73,nonspeech
47.73,49.623,speech
49.623,50.588,nonspeech
50.588,51.411,speech
51.411,52.048,nonspeech
52.048,53.478,speech
53.478,54.032,nonspeech
54.032,55.291,speech
55.291,58.183,nonspeech
58.183,59.738,speech
59.738,60.159,nonspeech
60.159,60.949,speech
