start,stop,label
0.0,2.355,speech
2.355,5.422,nonspeech
5.422,11.938,speech
11.938,12.336,nonspeech
12.336,16.947,speech
16.947,17.307,nonspeech
17.307,21.832,speech
21.832,22.243,nonspeech
22.243,23.495,speech
23.495,23.928,nonspeech
23.928,24.377,speech
24.377,25.65,nonspeech
25.65,33.233,speech
33.233,33.59,nonspeech
33.59,37.399,speech
37.399,37.731,nonspeech
37.731,38.236,speech
38.236,38.679,nonspeech
38.679,39.306,speech
39.306,39.617,nonspeech
39.617,41.2,speech
41.2,41.685,nonspeech
41.685,44.394,speech
44.394,44.705,nonspeech
44.705,47.826,speech
47.826,48.544,nonspeech
48.544,49.538,speech
49.538,51.247,nonspeech
51.247,53.195,speech
53.195,53.564,nonspeech
53.564,57.579,speech
57.579,57.927,nonspeech
57.927,60.034,speech
60.034,60.361,nonspeech
60.361,60.651,speech
