start,stop,label
0.0,0.606,nonspeech
0.606,2.434,speech
2.434,2.888,nonspeech
2.888,3.558,speech
3.558,3.969,nonspeech
3.969,4.976,speech
4.976,5.983,nonspeech
5.983,6.781,speech
6.781,7.408,nonspeech
7.408,8.473,speech
8.473,9.254,nonspeech
9.254,10.693,speech
10.693,11.59,nonspeech
11.59,13.808,speech
13.808,14.734,nonspeech
14.734,16.75,speech
16.75,17.288,nonspeech
17.288,19.073,speech
19.073,19.443,nonspeech
19.443,23.803,speech
23.803,24.315,nonspeech
24.315,25.907,speech
25.907,26.318,nonspeech
26.318,27.731,speech
27.731,28.158,nonspeech
28.158,30.024,speech
30.024,30.498,nonspeech
30.498,30.964,speech
30.964,31.46,nonspeech
31.46,32.452,speech
32.452,33.491,nonspeech
33.491,34.293,speech
34.293,35.19,nonspeech
35.19,39.569,speech
39.569,40.078,nonspeech
40.078,42.738,speech
42.738,43.809,nonspeech
43.809,45.338,speech
45.338,46.076,nonspeech
46.076,48.527,speech
48.527,48.997,nonspeech
48.997,50.073,speech
50.073,51.2,nonspeech
51.2,54.533,speech
54.533,54.87,nonspeech
54.87,56.856,speech
56.856,57.715,nonspeech
57.715,61.013,speech
