label,start,stop
nonspeech,0.0,0.01
speech,0.01,0.5
nonspeech,0.5,0.61
speech,0.61,4.5
nonspeech,4.5,4.82
speech,4.82,9.98
nonspeech,9.98,10.08
speech,10.08,11.71
nonspeech,11.71,12.0
speech,12.0,14.21
nonspeech,14.21,14.51
speech,14.51,15.41
nonspeech,15.41,15.96
speech,15.96,17.97
nonspeech,17.97,18.51
speech,18.51,19.38
nonspeech,19.38,19.76
speech,19.76,21.24
nonspeech,21.24,21.39
speech,21.39,23.18
nonspeech,23.18,23.47
speech,23.47,25.53
nonspeech,25.53,25.78
speech,25.78,27.84
nonspeech,27.84,28.28
speech,28.28,30.49
nonspeech,30.49,30.88
speech,30.88,35.18
nonspeech,35.18,35.3
speech,35.3,37.07
nonspeech,37.07,37.16
speech,37.16,37.9
nonspeech,37.9,37.96
speech,37.96,39.98
nonspeech,39.98,41.23
speech,41.23,44.62
nonspeech,44.62,44.67
speech,44.67,44.68
nonspeech,44.68,44.81
speech,44.81,45.32
nonspeech,45.32,45.96
speech,45.96,50.87
nonspeech,50.87,51.16
speech,51.16,56.57
nonspeech,56.57,56.61
speech,56.61,56.64
nonspeech,56.64,56.7
speech,56.7,57.14
nonspeech,57.14,57.29
speech,57.29,61.82
nonspeech,61.82,61.83
