label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.2,speech,False,male,adult,standard,,,,,,,,,,
RE,0.2,0.606,nonspeech,False,,,,,,,,,,True,,,
HA,0.606,6.307,speech,False,male,adult,standard,,,,,,,,,,
RE,6.307,6.792,nonspeech,False,,,,,,,,,,True,,,
,6.792,10.859,nonspeech,False,,,,,,,,,,,,,True
RE,10.859,11.465,nonspeech,False,,,,,,,,,,True,,,
HA,11.465,17.128,speech,False,male,adult,standard,,,,,,,,,,
,17.128,17.634,nonspeech,False,,,,,,,,,,,,,True
HA,17.634,22.996,speech,False,male,adult,standard,,,,,,,,,,
RE,22.996,23.407,nonspeech,False,,,,,,,,,,True,,,
,23.407,28.513,nonspeech,False,,,,,,,,,,,,,True
RE,28.513,28.887,nonspeech,False,,,,,,,,,,True,,,
HA,28.887,32.795,speech,False,male,adult,standard,,,,,,,,,,
RE,32.795,33.206,nonspeech,False,,,,,,,,,,True,,,
HA,33.206,36.488,speech,False,male,adult,standard,,,,,,,,,,
RE,36.488,36.857,nonspeech,False,,,,,,,,,,True,,,
HA,36.857,40.935,speech,False,male,adult,standard,,,,,,,,,,
RE,40.935,41.283,nonspeech,False,,,,,,,,,,True,,,
HA,41.283,43.164,speech,False,male,adult,standard,,,,,,,,,,
RE,43.164,43.496,nonspeech,False,,,,,,,,,,True,,,
HA,43.496,47.632,speech,False,male,adult,standard,,,,,,,,,,
RE,47.632,48.001,nonspeech,False,,,,,,,,,,True,,,
HA,48.001,51.362,speech,False,male,adult,standard,,,,,,,,,,
RE,51.362,51.863,nonspeech,False,,,,,,,,,,True,,,
HA,51.863,56.36,speech,False,male,adult,standard,,,,,,,,,,
RE,56.36,56.692,nonspeech,False,,,,,,,,,,True,,,
HA,56.692,59.447,speech,False,male,adult,standard,,,,,,,,,,
RE,59.447,59.837,nonspeech,False,,,,,,,,,,True,,,
HA,59.837,60.032,speech,False,male,adult,standard,,,,,,,,,,
