label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,0.711,nonspeech,False,,,,,,,,,True,,,,
HA,0.711,6.259,speech,False,male,adult,standard,,,,,,,,,,
BR,6.259,12.503,nonspeech,False,,,,,True,,,,,,,,
HA,12.503,13.078,speech,False,male,adult,standard,,,,,,,,,,
BR,13.078,13.695,nonspeech,False,,,,,True,,,,,,,,
HA,13.695,15.382,speech,False,male,adult,standard,,,,,,,,,,
BR,15.382,23.118,nonspeech,False,,,,,True,,,,,,,,
HA*+HA*,23.118,27.972,speech,True,male,adult,atypical,,,,,,,,,,
BR,27.972,28.79,nonspeech,False,,,,,True,,,,,,,,
HA+HA,28.79,33.612,speech,True,male,adult,standard,,,,,,,,,,
,33.612,33.986,nonspeech,False,,,,,,,,,,,,,True
HA*+HA*,33.986,38.155,speech,True,male,adult,atypical,,,,,,,,,,
BR,38.155,38.76,nonspeech,False,,,,,True,,,,,,,,
HA*+HA*,38.76,40.352,speech,True,male,adult,atypical,,,,,,,,,,
BR,40.352,47.413,nonspeech,False,,,,,True,,,,,,,,
HA,47.413,48.078,speech,False,male,adult,standard,,,,,,,,,,
BR,48.078,48.616,nonspeech,False,,,,,True,,,,,,,,
HA,48.616,50.566,speech,False,male,adult,standard,,,,,,,,,,
BR,50.566,51.064,nonspeech,False,,,,,True,,,,,,,,
HA,51.064,51.443,speech,False,male,adult,standard,,,,,,,,,,
BR,51.443,52.444,nonspeech,False,,,,,True,,,,,,,,
HA,52.444,52.929,speech,False,male,adult,standard,,,,,,,,,,
,52.929,53.513,nonspeech,False,,,,,,,,,,,,,True
HA,53.513,55.684,speech,False,male,adult,standard,,,,,,,,,,
BR,55.684,59.341,nonspeech,False,,,,,True,,,,,,,,
HA-,59.341,60.373,speech,False,male,adult,onomatopoeia,,,,,,,,,,
