label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,4.05,speech,False,female,adult,standard,,,,,,,,,,
HA,4.05,9.372,speech,False,male,adult,standard,,,,,,,,,,
FA,9.372,24.324,speech,False,female,adult,standard,,,,,,,,,,
RE,24.324,24.68,nonspeech,False,,,,,,,,,,True,,,
FA,24.68,28.938,speech,False,female,adult,standard,,,,,,,,,,
MU2,28.938,29.265,nonspeech,False,,,,,,,,,True,,,,
FA+HA-,29.265,37.017,speech,True,undefgender,adult,undefquality,,,,,,,,,,
RE,37.017,37.454,nonspeech,False,,,,,,,,,,True,,,
FA+HA-,37.454,40.778,speech,True,undefgender,adult,undefquality,,,,,,,,,,
RE,40.778,41.464,nonspeech,False,,,,,,,,,,True,,,
FA,41.464,44.11,speech,False,female,adult,standard,,,,,,,,,,
,44.11,44.531,nonspeech,False,,,,,,,,,,,,,True
FA,44.531,49.074,speech,False,female,adult,standard,,,,,,,,,,
RE,49.074,49.464,nonspeech,False,,,,,,,,,,True,,,
FA,49.464,55.703,speech,False,female,adult,standard,,,,,,,,,,
RE,55.703,56.077,nonspeech,False,,,,,,,,,,True,,,
FA,56.077,60.011,speech,False,female,adult,standard,,,,,,,,,,
