label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.604,speech,False,male,adult,standard,,,,,,,,,,
RE,3.604,3.999,nonspeech,False,,,,,,,,,,True,,,
HA,3.999,16.036,speech,False,male,adult,standard,,,,,,,,,,
RE,16.036,16.484,nonspeech,False,,,,,,,,,,True,,,
HA,16.484,28.394,speech,False,male,adult,standard,,,,,,,,,,
,28.394,29.047,nonspeech,False,,,,,,,,,,,,,True
HA,29.047,37.02,speech,False,male,adult,standard,,,,,,,,,,
RE,37.02,37.547,nonspeech,False,,,,,,,,,,True,,,
FA,37.547,54.684,speech,False,female,adult,standard,,,,,,,,,,
,54.684,55.414,nonspeech,False,,,,,,,,,,,,,True
FA,55.414,60.416,speech,False,female,adult,standard,,,,,,,,,,
