label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.237,speech,False,male,adult,standard,,,,,,,,,,
RE,3.237,3.795,nonspeech,False,,,,,,,,,,True,,,
HA,3.795,9.802,speech,False,male,adult,standard,,,,,,,,,,
RE,9.802,10.692,nonspeech,False,,,,,,,,,,True,,,
HA,10.692,15.167,speech,False,male,adult,standard,,,,,,,,,,
RE,15.167,15.85,nonspeech,False,,,,,,,,,,True,,,
HA,15.85,18.875,speech,False,male,adult,standard,,,,,,,,,,
RE,18.875,19.438,nonspeech,False,,,,,,,,,,True,,,
HA,19.438,24.584,speech,False,male,adult,standard,,,,,,,,,,
RE,24.584,25.011,nonspeech,False,,,,,,,,,,True,,,
HA,25.011,26.928,speech,False,male,adult,standard,,,,,,,,,,
RE,26.928,27.628,nonspeech,False,,,,,,,,,,True,,,
HA,27.628,30.317,speech,False,male,adult,standard,,,,,,,,,,
RE,30.317,30.686,nonspeech,False,,,,,,,,,,True,,,
HA,30.686,34.353,speech,False,male,adult,standard,,,,,,,,,,
RE,34.353,34.864,nonspeech,False,,,,,,,,,,True,,,
HA,34.864,38.723,speech,False,male,adult,standard,,,,,,,,,,
RE,38.723,39.175,nonspeech,False,,,,,,,,,,True,,,
HA,39.175,41.689,speech,False,male,adult,standard,,,,,,,,,,
RE,41.689,42.19,nonspeech,False,,,,,,,,,,True,,,
HA,42.19,45.232,speech,False,male,adult,standard,,,,,,,,,,
,45.232,45.685,nonspeech,False,,,,,,,,,,,,,True
HA,45.685,46.785,speech,False,male,adult,standard,,,,,,,,,,
RE,46.785,47.249,nonspeech,False,,,,,,,,,,True,,,
HA,47.249,47.782,speech,False,male,adult,standard,,,,,,,,,,
RE,47.782,48.468,nonspeech,False,,,,,,,,,,True,,,
HA,48.468,53.252,speech,False,male,adult,standard,,,,,,,,,,
RE,53.252,53.779,nonspeech,False,,,,,,,,,,True,,,
HA,53.779,57.262,speech,False,male,adult,standard,,,,,,,,,,
RE,57.262,57.796,nonspeech,False,,,,,,,,,,True,,,
HA,57.796,60.032,speech,False,male,adult,standard,,,,,,,,,,
