label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,2.599,nonspeech,False,,,,,,,,,True,,,,
RE,2.599,3.038,nonspeech,False,,,,,,,,,,True,,,
MU2,3.038,4.997,nonspeech,False,,,,,,,,,True,,,,
FA,4.997,6.149,speech,False,female,adult,standard,,,,,,,,,,
MU2,6.149,8.119,nonspeech,False,,,,,,,,,True,,,,
FA,8.119,9.101,speech,False,female,adult,standard,,,,,,,,,,
MU2,9.101,10.264,nonspeech,False,,,,,,,,,True,,,,
FA,10.264,12.019,speech,False,female,adult,standard,,,,,,,,,,
MU2,12.019,14.306,nonspeech,False,,,,,,,,,True,,,,
RE,14.306,14.764,nonspeech,False,,,,,,,,,,True,,,
MU2,14.764,15.454,nonspeech,False,,,,,,,,,True,,,,
FA,15.454,16.018,speech,False,female,adult,standard,,,,,,,,,,
MU2,16.018,16.581,nonspeech,False,,,,,,,,,True,,,,
FA,16.581,17.208,speech,False,female,adult,standard,,,,,,,,,,
MU2,17.208,19.028,nonspeech,False,,,,,,,,,True,,,,
FA,19.028,19.938,speech,False,female,adult,standard,,,,,,,,,,
MU2,19.938,26.316,nonspeech,False,,,,,,,,,True,,,,
FA,26.316,28.657,speech,False,female,adult,standard,,,,,,,,,,
MU2,28.657,34.269,nonspeech,False,,,,,,,,,True,,,,
FA,34.269,35.198,speech,False,female,adult,standard,,,,,,,,,,
MU2,35.198,39.295,nonspeech,False,,,,,,,,,True,,,,
FA,39.295,40.903,speech,False,female,adult,standard,,,,,,,,,,
MU2,40.903,44.286,nonspeech,False,,,,,,,,,True,,,,
FA,44.286,45.609,speech,False,female,adult,standard,,,,,,,,,,
MU2,45.609,49.811,nonspeech,False,,,,,,,,,True,,,,
FA,49.811,50.705,speech,False,female,adult,standard,,,,,,,,,,
MU2,50.705,56.03,nonspeech,False,,,,,,,,,True,,,,
,56.03,60.181,nonspeech,False,,,,,,,,,,,,,True
