label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,1.012,speech,False,female,adult,standard,,,,,,,,,,
MU2,1.012,2.376,nonspeech,False,,,,,,,,,True,,,,
RE,2.376,3.247,nonspeech,False,,,,,,,,,,True,,,
MU2,3.247,3.535,nonspeech,False,,,,,,,,,True,,,,
HA,3.535,6.876,speech,False,male,adult,standard,,,,,,,,,,
RE,6.876,7.292,nonspeech,False,,,,,,,,,,True,,,
HA,7.292,10.912,speech,False,male,adult,standard,,,,,,,,,,
MU2,10.912,11.507,nonspeech,False,,,,,,,,,True,,,,
HA,11.507,14.439,speech,False,male,adult,standard,,,,,,,,,,
MU2,14.439,14.924,nonspeech,False,,,,,,,,,True,,,,
HA,14.924,16.068,speech,False,male,adult,standard,,,,,,,,,,
MU2,16.068,26.049,nonspeech,False,,,,,,,,,True,,,,
MU2+BR,26.049,37.94,nonspeech,True,,,,,True,,,,True,,,,
HA,37.94,39.726,speech,False,male,adult,standard,,,,,,,,,,
MU2,39.726,40.374,nonspeech,False,,,,,,,,,True,,,,
FA,40.374,41.876,speech,False,female,adult,standard,,,,,,,,,,
BR,41.876,42.687,nonspeech,False,,,,,True,,,,,,,,
HA,42.687,43.22,speech,False,male,adult,standard,,,,,,,,,,
BH,43.22,43.557,nonspeech,False,,,,,,True,,,,,,,
HA,43.557,45.332,speech,False,male,adult,standard,,,,,,,,,,
BR,45.332,47.545,nonspeech,False,,,,,True,,,,,,,,
HA,47.545,48.899,speech,False,male,adult,standard,,,,,,,,,,
BR,48.899,51.555,nonspeech,False,,,,,True,,,,,,,,
HA-,51.555,53.062,speech,False,male,adult,onomatopoeia,,,,,,,,,,
BR,53.062,57.446,nonspeech,False,,,,,True,,,,,,,,
FA,57.446,60.134,speech,False,female,adult,standard,,,,,,,,,,
MU2,60.134,61.351,nonspeech,False,,,,,,,,,True,,,,
HA,61.351,61.888,speech,False,male,adult,standard,,,,,,,,,,
