label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2+BH,0.0,1.812,nonspeech,True,,,,,,True,,,True,,,,
HA-,1.812,2.813,speech,False,male,adult,onomatopoeia,,,,,,,,,,
RI,2.813,3.159,nonspeech,False,,,,,,,,,,,True,,
AP,3.159,3.762,nonspeech,False,,,,True,,,,,,,,,
HA,3.762,12.221,speech,False,male,adult,standard,,,,,,,,,,
,12.221,12.748,nonspeech,False,,,,,,,,,,,,,True
HA,12.748,22.147,speech,False,male,adult,standard,,,,,,,,,,
RE,22.147,22.561,nonspeech,False,,,,,,,,,,True,,,
HA,22.561,22.898,speech,False,male,adult,standard,,,,,,,,,,
,22.898,23.205,nonspeech,False,,,,,,,,,,,,,True
HA,23.205,25.459,speech,False,male,adult,standard,,,,,,,,,,
RE,25.459,25.812,nonspeech,False,,,,,,,,,,True,,,
HA,25.812,29.362,speech,False,male,adult,standard,,,,,,,,,,
RE,29.362,29.805,nonspeech,False,,,,,,,,,,True,,,
HA,29.805,47.394,speech,False,male,adult,standard,,,,,,,,,,
BH,47.394,49.386,nonspeech,False,,,,,,True,,,,,,,
HA,49.386,50.055,speech,False,male,adult,standard,,,,,,,,,,
,50.055,50.856,nonspeech,False,,,,,,,,,,,,,True
HA,50.856,51.553,speech,False,male,adult,standard,,,,,,,,,,
RI,51.553,52.195,nonspeech,False,,,,,,,,,,,True,,
HA,52.195,53.08,speech,False,male,adult,standard,,,,,,,,,,
MU2,53.08,53.491,nonspeech,False,,,,,,,,,True,,,,
AP+MU2+BH,53.491,62.016,nonspeech,True,,,,True,,True,,,True,,,,
