label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BR,0.0,0.832,nonspeech,False,,,,,True,,,,,,,,
FA,0.832,6.11,speech,False,female,adult,standard,,,,,,,,,,
MU2,6.11,6.578,nonspeech,False,,,,,,,,,True,,,,
FA,6.578,18.881,speech,False,female,adult,standard,,,,,,,,,,
JI,18.881,23.457,nonspeech,False,,,,,,,True,,,,,,
,23.457,23.912,nonspeech,False,,,,,,,,,,,,,True
MU2,23.912,24.7,nonspeech,False,,,,,,,,,True,,,,
FA,24.7,30.779,speech,False,female,adult,standard,,,,,,,,,,
,30.779,31.88,nonspeech,False,,,,,,,,,,,,,True
JI,31.88,37.698,nonspeech,False,,,,,,,True,,,,,,
,37.698,38.345,nonspeech,False,,,,,,,,,,,,,True
HA,38.345,40.846,speech,False,male,adult,standard,,,,,,,,,,
RE,40.846,41.173,nonspeech,False,,,,,,,,,,True,,,
HA,41.173,44.064,speech,False,male,adult,standard,,,,,,,,,,
RE,44.064,44.396,nonspeech,False,,,,,,,,,,True,,,
HA,44.396,47.332,speech,False,male,adult,standard,,,,,,,,,,
RE,47.332,47.633,nonspeech,False,,,,,,,,,,True,,,
HA,47.633,50.868,speech,False,male,adult,standard,,,,,,,,,,
HA-,50.868,51.416,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,51.416,53.328,speech,False,male,adult,standard,,,,,,,,,,
RE,53.328,53.981,nonspeech,False,,,,,,,,,,True,,,
HA,53.981,58.525,speech,False,male,adult,standard,,,,,,,,,,
,58.525,58.914,nonspeech,False,,,,,,,,,,,,,True
HA,58.914,60.088,speech,False,male,adult,standard,,,,,,,,,,
RE,60.088,60.393,nonspeech,False,,,,,,,,,,True,,,
HA,60.393,60.693,speech,False,male,adult,standard,,,,,,,,,,
