label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BH,0.0,0.901,nonspeech,False,,,,,,True,,,,,,,
BR,0.901,2.987,nonspeech,False,,,,,True,,,,,,,,
HA,2.987,6.117,speech,False,male,adult,standard,,,,,,,,,,
II,6.117,8.978,speech,False,undefgender,undefage,standard,,,,,,,,,,
HA,8.978,17.66,speech,False,male,adult,standard,,,,,,,,,,
II,17.66,23.129,speech,False,undefgender,undefage,standard,,,,,,,,,,
BR,23.129,24.731,nonspeech,False,,,,,True,,,,,,,,
HA,24.731,27.26,speech,False,male,adult,standard,,,,,,,,,,
AU,27.26,28.43,nonspeech,False,,,,,,,,,,,,True,
HA,28.43,30.501,speech,False,male,adult,standard,,,,,,,,,,
BR,30.501,35.321,nonspeech,False,,,,,True,,,,,,,,
AU,35.321,36.665,nonspeech,False,,,,,,,,,,,,True,
BR,36.665,39.149,nonspeech,False,,,,,True,,,,,,,,
AU,39.149,40.894,nonspeech,False,,,,,,,,,,,,True,
II,40.894,43.454,speech,False,undefgender,undefage,standard,,,,,,,,,,
BR,43.454,48.544,nonspeech,False,,,,,True,,,,,,,,
HA,48.544,50.306,speech,False,male,adult,standard,,,,,,,,,,
BR,50.306,52.206,nonspeech,False,,,,,True,,,,,,,,
HA,52.206,55.891,speech,False,male,adult,standard,,,,,,,,,,
BR,55.891,56.648,nonspeech,False,,,,,True,,,,,,,,
II,56.648,57.454,speech,False,undefgender,undefage,standard,,,,,,,,,,
BR,57.454,58.244,nonspeech,False,,,,,True,,,,,,,,
II,58.244,58.798,speech,False,undefgender,undefage,standard,,,,,,,,,,
BR,58.798,59.51,nonspeech,False,,,,,True,,,,,,,,
II,59.51,60.063,speech,False,undefgender,undefage,standard,,,,,,,,,,
BR,60.063,60.885,nonspeech,False,,,,,True,,,,,,,,
