label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,2.256,speech,False,female,adult,standard,,,,,,,,,,
RE,2.256,2.63,nonspeech,False,,,,,,,,,,True,,,
FA,2.63,5.68,speech,False,female,adult,standard,,,,,,,,,,
MU2,5.68,6.322,nonspeech,False,,,,,,,,,True,,,,
FA,6.322,13.797,speech,False,female,adult,standard,,,,,,,,,,
RE,13.797,14.176,nonspeech,False,,,,,,,,,,True,,,
FA,14.176,17.934,speech,False,female,adult,standard,,,,,,,,,,
MU2,17.934,19.414,nonspeech,False,,,,,,,,,True,,,,
JI,19.414,23.143,nonspeech,False,,,,,,,True,,,,,,
FA,23.143,26.104,speech,False,female,adult,standard,,,,,,,,,,
RE,26.104,26.515,nonspeech,False,,,,,,,,,,True,,,
FA,26.515,30.338,speech,False,female,adult,standard,,,,,,,,,,
RE,30.338,30.712,nonspeech,False,,,,,,,,,,True,,,
FA,30.712,32.229,speech,False,female,adult,standard,,,,,,,,,,
AU,32.229,34.44,nonspeech,False,,,,,,,,,,,,True,
HA,34.44,37.722,speech,False,male,adult,standard,,,,,,,,,,
RE,37.722,38.164,nonspeech,False,,,,,,,,,,True,,,
HA,38.164,42.278,speech,False,male,adult,standard,,,,,,,,,,
RE,42.278,42.773,nonspeech,False,,,,,,,,,,True,,,
HA,42.773,43.953,speech,False,male,adult,standard,,,,,,,,,,
RE,43.953,44.396,nonspeech,False,,,,,,,,,,True,,,
HA-,44.396,45.017,speech,False,male,adult,onomatopoeia,,,,,,,,,,
RE,45.017,45.423,nonspeech,False,,,,,,,,,,True,,,
HA,45.423,46.383,speech,False,male,adult,standard,,,,,,,,,,
RE,46.383,46.925,nonspeech,False,,,,,,,,,,True,,,
HA,46.925,48.367,speech,False,male,adult,standard,,,,,,,,,,
RE,48.367,48.918,nonspeech,False,,,,,,,,,,True,,,
HA,48.918,50.324,speech,False,male,adult,standard,,,,,,,,,,
,50.324,50.672,nonspeech,False,,,,,,,,,,,,,True
HA,50.672,53.465,speech,False,male,adult,standard,,,,,,,,,,
RE,53.465,53.902,nonspeech,False,,,,,,,,,,True,,,
HA,53.902,56.077,speech,False,male,adult,standard,,,,,,,,,,
RE,56.077,56.841,nonspeech,False,,,,,,,,,,True,,,
HA,56.841,58.402,speech,False,male,adult,standard,,,,,,,,,,
MU2,58.402,59.219,nonspeech,False,,,,,,,,,True,,,,
FA,59.219,60.779,speech,False,female,adult,standard,,,,,,,,,,
