label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,7.19,speech,False,female,adult,standard,,,,,,,,,,
MU2,7.19,7.706,nonspeech,False,,,,,,,,,True,,,,
FA,7.706,21.632,speech,False,female,adult,standard,,,,,,,,,,
MU2,21.632,22.033,nonspeech,False,,,,,,,,,True,,,,
FA,22.033,28.569,speech,False,female,adult,standard,,,,,,,,,,
MU2,28.569,29.065,nonspeech,False,,,,,,,,,True,,,,
FA,29.065,38.07,speech,False,female,adult,standard,,,,,,,,,,
MU2,38.07,38.518,nonspeech,False,,,,,,,,,True,,,,
FA,38.518,43.024,speech,False,female,adult,standard,,,,,,,,,,
MU2,43.024,43.503,nonspeech,False,,,,,,,,,True,,,,
FA,43.503,45.232,speech,False,female,adult,standard,,,,,,,,,,
MU2,45.232,45.637,nonspeech,False,,,,,,,,,True,,,,
FA,45.637,50.252,speech,False,female,adult,standard,,,,,,,,,,
MU2,50.252,50.626,nonspeech,False,,,,,,,,,True,,,,
FA,50.626,54.262,speech,False,female,adult,standard,,,,,,,,,,
MU2,54.262,61.845,nonspeech,False,,,,,,,,,True,,,,
