label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,0.601,nonspeech,False,,,,,,,,,True,,,,
FA,0.601,1.349,speech,False,female,adult,standard,,,,,,,,,,
MU2,1.349,2.213,nonspeech,False,,,,,,,,,True,,,,
FA,2.213,4.647,speech,False,female,adult,standard,,,,,,,,,,
MU2,4.647,5.19,nonspeech,False,,,,,,,,,True,,,,
FA,5.19,6.212,speech,False,female,adult,standard,,,,,,,,,,
MU2,6.212,6.968,nonspeech,False,,,,,,,,,True,,,,
FA,6.968,7.464,speech,False,female,adult,standard,,,,,,,,,,
MU2,7.464,8.041,nonspeech,False,,,,,,,,,True,,,,
FA,8.041,12.109,speech,False,female,adult,standard,,,,,,,,,,
MU2,12.109,12.415,nonspeech,False,,,,,,,,,True,,,,
FA,12.415,13.674,speech,False,female,adult,standard,,,,,,,,,,
MU2,13.674,14.95,nonspeech,False,,,,,,,,,True,,,,
,14.95,15.282,nonspeech,False,,,,,,,,,,,,,True
MU1,15.282,16.644,nonspeech,False,,,,,,,,True,,,,,
FA,16.644,17.518,speech,False,female,adult,standard,,,,,,,,,,
,17.518,18.788,nonspeech,False,,,,,,,,,,,,,True
FA+HA-,18.788,20.744,speech,True,undefgender,adult,undefquality,,,,,,,,,,
FA,20.744,24.701,speech,False,female,adult,standard,,,,,,,,,,
BR,24.701,25.097,nonspeech,False,,,,,True,,,,,,,,
FA,25.097,26.684,speech,False,female,adult,standard,,,,,,,,,,
,26.684,27.348,nonspeech,False,,,,,,,,,,,,,True
FA,27.348,32.35,speech,False,female,adult,standard,,,,,,,,,,
BR,32.35,32.686,nonspeech,False,,,,,True,,,,,,,,
FA,32.686,35.564,speech,False,female,adult,standard,,,,,,,,,,
,35.564,35.86,nonspeech,False,,,,,,,,,,,,,True
MU2,35.86,36.288,nonspeech,False,,,,,,,,,True,,,,
FA,36.288,40.714,speech,False,female,adult,standard,,,,,,,,,,
BR,40.714,41.112,nonspeech,False,,,,,True,,,,,,,,
FA,41.112,46.916,speech,False,female,adult,standard,,,,,,,,,,
MU2,46.916,47.241,nonspeech,False,,,,,,,,,True,,,,
,47.241,47.668,nonspeech,False,,,,,,,,,,,,,True
MU1,47.668,60.715,nonspeech,False,,,,,,,,True,,,,,
