label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,17.703,speech,False,male,adult,standard,,,,,,,,,,
HA-,17.703,18.794,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,18.794,24.989,speech,False,male,adult,standard,,,,,,,,,,
,24.989,25.416,nonspeech,False,,,,,,,,,,,,,True
HA,25.416,25.664,speech,False,male,adult,standard,,,,,,,,,,
,25.664,26.07,nonspeech,False,,,,,,,,,,,,,True
HA,26.07,31.217,speech,False,male,adult,standard,,,,,,,,,,
,31.217,31.713,nonspeech,False,,,,,,,,,,,,,True
HA,31.713,34.623,speech,False,male,adult,standard,,,,,,,,,,
,34.623,35.742,nonspeech,False,,,,,,,,,,,,,True
BH,35.742,37.276,nonspeech,False,,,,,,True,,,,,,,
,37.276,38.766,nonspeech,False,,,,,,,,,,,,,True
BR,38.766,39.162,nonspeech,False,,,,,True,,,,,,,,
HA,39.162,41.185,speech,False,male,adult,standard,,,,,,,,,,
BR,41.185,42.507,nonspeech,False,,,,,True,,,,,,,,
HA,42.507,44.718,speech,False,male,adult,standard,,,,,,,,,,
BR,44.718,45.171,nonspeech,False,,,,,True,,,,,,,,
HA,45.171,49.128,speech,False,male,adult,standard,,,,,,,,,,
BR,49.128,49.465,nonspeech,False,,,,,True,,,,,,,,
HA,49.465,51.04,speech,False,male,adult,standard,,,,,,,,,,
BR,51.04,51.799,nonspeech,False,,,,,True,,,,,,,,
HA,51.799,52.5,speech,False,male,adult,standard,,,,,,,,,,
BR,52.5,52.884,nonspeech,False,,,,,True,,,,,,,,
HA,52.884,55.242,speech,False,male,adult,standard,,,,,,,,,,
BR,55.242,55.601,nonspeech,False,,,,,True,,,,,,,,
HA,55.601,56.459,speech,False,male,adult,standard,,,,,,,,,,
BH,56.459,58.502,nonspeech,False,,,,,,True,,,,,,,
HA,58.502,58.973,speech,False,male,adult,standard,,,,,,,,,,
BR,58.973,59.315,nonspeech,False,,,,,True,,,,,,,,
HA,59.315,60.864,speech,False,male,adult,standard,,,,,,,,,,
