label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,3.467,speech,False,female,adult,standard,,,,,,,,,,
MU2,3.467,3.905,nonspeech,False,,,,,,,,,True,,,,
FA,3.905,4.596,speech,False,female,adult,standard,,,,,,,,,,
,4.596,5.228,nonspeech,False,,,,,,,,,,,,,True
FA,5.228,6.604,speech,False,female,adult,standard,,,,,,,,,,
MU2,6.604,7.263,nonspeech,False,,,,,,,,,True,,,,
FA,7.263,7.677,speech,False,female,adult,standard,,,,,,,,,,
MU2,7.677,8.166,nonspeech,False,,,,,,,,,True,,,,
FA,8.166,10.839,speech,False,female,adult,standard,,,,,,,,,,
MU2,10.839,11.798,nonspeech,False,,,,,,,,,True,,,,
FA,11.798,13.086,speech,False,female,adult,standard,,,,,,,,,,
BR,13.086,13.697,nonspeech,False,,,,,True,,,,,,,,
FA,13.697,14.155,speech,False,female,adult,standard,,,,,,,,,,
BR,14.155,14.558,nonspeech,False,,,,,True,,,,,,,,
FA,14.558,14.908,speech,False,female,adult,standard,,,,,,,,,,
BR,14.908,15.461,nonspeech,False,,,,,True,,,,,,,,
FA,15.461,16.042,speech,False,female,adult,standard,,,,,,,,,,
BR,16.042,17.118,nonspeech,False,,,,,True,,,,,,,,
,17.118,17.559,nonspeech,False,,,,,,,,,,,,,True
FA,17.559,18.363,speech,False,female,adult,standard,,,,,,,,,,
HA,18.363,23.701,speech,False,male,adult,standard,,,,,,,,,,
RE,23.701,24.118,nonspeech,False,,,,,,,,,,True,,,
HA,24.118,27.085,speech,False,male,adult,standard,,,,,,,,,,
RE,27.085,27.787,nonspeech,False,,,,,,,,,,True,,,
HA,27.787,35.28,speech,False,male,adult,standard,,,,,,,,,,
,35.28,35.639,nonspeech,False,,,,,,,,,,,,,True
HA-,35.639,35.803,speech,False,male,adult,onomatopoeia,,,,,,,,,,
,35.803,36.162,nonspeech,False,,,,,,,,,,,,,True
HA,36.162,43.165,speech,False,male,adult,standard,,,,,,,,,,
RE,43.165,43.524,nonspeech,False,,,,,,,,,,True,,,
HA,43.524,45.322,speech,False,male,adult,standard,,,,,,,,,,
,45.322,45.787,nonspeech,False,,,,,,,,,,,,,True
HA,45.787,53.408,speech,False,male,adult,standard,,,,,,,,,,
RE,53.408,53.882,nonspeech,False,,,,,,,,,,True,,,
HA,53.882,57.828,speech,False,male,adult,standard,,,,,,,,,,
,57.828,58.202,nonspeech,False,,,,,,,,,,,,,True
FA*,58.202,58.603,speech,False,female,adult,atypical,,,,,,,,,,
FA,58.603,59.972,speech,False,female,adult,standard,,,,,,,,,,
RE,59.972,60.389,nonspeech,False,,,,,,,,,,True,,,
FA,60.389,61.205,speech,False,female,adult,standard,,,,,,,,,,
