label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.627,speech,False,female,adult,standard,,,,,,,,,,
,0.627,0.911,nonspeech,False,,,,,,,,,,,,,True
FA,0.911,2.54,speech,False,female,adult,standard,,,,,,,,,,
HA,2.54,5.464,speech,False,male,adult,standard,,,,,,,,,,
,5.464,5.769,nonspeech,False,,,,,,,,,,,,,True
FA,5.769,5.959,speech,False,female,adult,standard,,,,,,,,,,
HA-,5.959,7.766,speech,False,male,adult,onomatopoeia,,,,,,,,,,
,7.766,8.462,nonspeech,False,,,,,,,,,,,,,True
HA,8.462,11.266,speech,False,male,adult,standard,,,,,,,,,,
,11.266,11.577,nonspeech,False,,,,,,,,,,,,,True
FA+HA,11.577,13.426,speech,True,undefgender,adult,standard,,,,,,,,,,
MU2,13.426,13.968,nonspeech,False,,,,,,,,,True,,,,
HA,13.968,14.943,speech,False,male,adult,standard,,,,,,,,,,
FA,14.943,15.37,speech,False,female,adult,standard,,,,,,,,,,
HA,15.37,15.675,speech,False,male,adult,standard,,,,,,,,,,
FA,15.675,18.631,speech,False,female,adult,standard,,,,,,,,,,
HA,18.631,19.969,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,19.969,21.849,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,21.849,24.426,speech,False,female,adult,standard,,,,,,,,,,
MU2,24.426,24.99,nonspeech,False,,,,,,,,,True,,,,
HA,24.99,28.258,speech,False,male,adult,standard,,,,,,,,,,
FA,28.258,29.385,speech,False,female,adult,standard,,,,,,,,,,
HA,29.385,32.383,speech,False,male,adult,standard,,,,,,,,,,
MU2,32.383,32.805,nonspeech,False,,,,,,,,,True,,,,
HA,32.805,35.409,speech,False,male,adult,standard,,,,,,,,,,
RE,35.409,35.793,nonspeech,False,,,,,,,,,,True,,,
HA,35.793,38.527,speech,False,male,adult,standard,,,,,,,,,,
,38.527,39.064,nonspeech,False,,,,,,,,,,,,,True
HA,39.064,40.417,speech,False,male,adult,standard,,,,,,,,,,
,40.417,40.891,nonspeech,False,,,,,,,,,,,,,True
HA,40.891,42.778,speech,False,male,adult,standard,,,,,,,,,,
RE,42.778,43.199,nonspeech,False,,,,,,,,,,True,,,
HA,43.199,44.427,speech,False,male,adult,standard,,,,,,,,,,
,44.427,44.675,nonspeech,False,,,,,,,,,,,,,True
FA,44.675,48.807,speech,False,female,adult,standard,,,,,,,,,,
HA+FA,48.807,51.126,speech,True,undefgender,adult,standard,,,,,,,,,,
RE,51.126,51.462,nonspeech,False,,,,,,,,,,True,,,
HA,51.462,56.239,speech,False,male,adult,standard,,,,,,,,,,
RE,56.239,56.56,nonspeech,False,,,,,,,,,,True,,,
HA+HA,56.56,58.802,speech,True,male,adult,standard,,,,,,,,,,
RE,58.802,59.391,nonspeech,False,,,,,,,,,,True,,,
HA,59.391,61.888,speech,False,male,adult,standard,,,,,,,,,,
