label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.3,speech,False,female,adult,standard,,,,,,,,,,
MU2,0.3,1.375,nonspeech,False,,,,,,,,,True,,,,
FA,1.375,2.498,speech,False,female,adult,standard,,,,,,,,,,
MU2,2.498,2.988,nonspeech,False,,,,,,,,,True,,,,
FA,2.988,5.566,speech,False,female,adult,standard,,,,,,,,,,
MU2,5.566,17.388,nonspeech,False,,,,,,,,,True,,,,
FA,17.388,21.056,speech,False,female,adult,standard,,,,,,,,,,
MU2,21.056,21.913,nonspeech,False,,,,,,,,,True,,,,
FA,21.913,23.468,speech,False,female,adult,standard,,,,,,,,,,
MU2,23.468,23.89,nonspeech,False,,,,,,,,,True,,,,
FA,23.89,25.069,speech,False,female,adult,standard,,,,,,,,,,
MU2,25.069,25.709,nonspeech,False,,,,,,,,,True,,,,
FA,25.709,27.127,speech,False,female,adult,standard,,,,,,,,,,
MU2,27.127,29.599,nonspeech,False,,,,,,,,,True,,,,
HS,29.599,32.034,speech,False,male,senior,standard,,,,,,,,,,
MU2,32.034,32.709,nonspeech,False,,,,,,,,,True,,,,
HS,32.709,34.775,speech,False,male,senior,standard,,,,,,,,,,
,34.775,35.139,nonspeech,False,,,,,,,,,,,,,True
HS+HA,35.139,35.725,speech,True,male,undefage,standard,,,,,,,,,,
RE,35.725,36.559,nonspeech,False,,,,,,,,,,True,,,
HA+HS,36.559,40.101,speech,True,male,undefage,standard,,,,,,,,,,
,40.101,41.391,nonspeech,False,,,,,,,,,,,,,True
HS,41.391,42.435,speech,False,male,senior,standard,,,,,,,,,,
,42.435,43.258,nonspeech,False,,,,,,,,,,,,,True
HS,43.258,46.204,speech,False,male,senior,standard,,,,,,,,,,
,46.204,47.338,nonspeech,False,,,,,,,,,,,,,True
HS,47.338,48.909,speech,False,male,senior,standard,,,,,,,,,,
,48.909,49.315,nonspeech,False,,,,,,,,,,,,,True
HS,49.315,49.938,speech,False,male,senior,standard,,,,,,,,,,
,49.938,50.534,nonspeech,False,,,,,,,,,,,,,True
HS,50.534,51.641,speech,False,male,senior,standard,,,,,,,,,,
,51.641,52.347,nonspeech,False,,,,,,,,,,,,,True
HS,52.347,55.478,speech,False,male,senior,standard,,,,,,,,,,
,55.478,56.448,nonspeech,False,,,,,,,,,,,,,True
HS,56.448,57.006,speech,False,male,senior,standard,,,,,,,,,,
,57.006,58.292,nonspeech,False,,,,,,,,,,,,,True
HS,58.292,59.462,speech,False,male,senior,standard,,,,,,,,,,
,59.462,60.441,nonspeech,False,,,,,,,,,,,,,True
HS,60.441,60.779,speech,False,male,senior,standard,,,,,,,,,,
