label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.886,speech,False,male,adult,standard,,,,,,,,,,
,1.886,2.524,nonspeech,False,,,,,,,,,,,,,True
HA,2.524,2.945,speech,False,male,adult,standard,,,,,,,,,,
AP,2.945,5.848,nonspeech,False,,,,True,,,,,,,,,
FA,5.848,7.972,speech,False,female,adult,standard,,,,,,,,,,
AP,7.972,9.827,nonspeech,False,,,,True,,,,,,,,,
FA,9.827,17.005,speech,False,female,adult,standard,,,,,,,,,,
RE,17.005,17.404,nonspeech,False,,,,,,,,,,True,,,
FA,17.404,18.553,speech,False,female,adult,standard,,,,,,,,,,
RE,18.553,19.069,nonspeech,False,,,,,,,,,,True,,,
FA,19.069,25.564,speech,False,female,adult,standard,,,,,,,,,,
RE,25.564,26.088,nonspeech,False,,,,,,,,,,True,,,
FA,26.088,26.699,speech,False,female,adult,standard,,,,,,,,,,
,26.699,27.168,nonspeech,False,,,,,,,,,,,,,True
FA,27.168,30.161,speech,False,female,adult,standard,,,,,,,,,,
,30.161,30.704,nonspeech,False,,,,,,,,,,,,,True
FA,30.704,33.375,speech,False,female,adult,standard,,,,,,,,,,
,33.375,33.818,nonspeech,False,,,,,,,,,,,,,True
FA+FA,33.818,34.482,speech,True,female,adult,standard,,,,,,,,,,
FA,34.482,36.463,speech,False,female,adult,standard,,,,,,,,,,
FA+FA,36.463,37.522,speech,True,female,adult,standard,,,,,,,,,,
FA,37.522,43.873,speech,False,female,adult,standard,,,,,,,,,,
RE,43.873,44.262,nonspeech,False,,,,,,,,,,True,,,
FA,44.262,50.259,speech,False,female,adult,standard,,,,,,,,,,
RE,50.259,50.644,nonspeech,False,,,,,,,,,,True,,,
FA,50.644,52.643,speech,False,female,adult,standard,,,,,,,,,,
RE,52.643,53.028,nonspeech,False,,,,,,,,,,True,,,
HA,53.028,54.234,speech,False,male,adult,standard,,,,,,,,,,
,54.234,56.626,nonspeech,False,,,,,,,,,,,,,True
HA,56.626,57.669,speech,False,male,adult,standard,,,,,,,,,,
,57.669,58.202,nonspeech,False,,,,,,,,,,,,,True
HA,58.202,59.408,speech,False,male,adult,standard,,,,,,,,,,
HA-,59.408,60.288,speech,False,male,adult,onomatopoeia,,,,,,,,,,
