label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA+HA,0.0,13.382,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,13.382,15.505,speech,False,female,adult,standard,,,,,,,,,,
RE,15.505,15.884,nonspeech,False,,,,,,,,,,True,,,
,15.884,16.511,nonspeech,False,,,,,,,,,,,,,True
HA,16.511,17.08,speech,False,male,adult,standard,,,,,,,,,,
,17.08,17.586,nonspeech,False,,,,,,,,,,,,,True
HA,17.586,17.902,speech,False,male,adult,standard,,,,,,,,,,
,17.902,18.534,nonspeech,False,,,,,,,,,,,,,True
FA,18.534,19.156,speech,False,female,adult,standard,,,,,,,,,,
,19.156,19.851,nonspeech,False,,,,,,,,,,,,,True
HA,19.851,20.316,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,20.316,26.327,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,26.327,27.36,speech,False,male,adult,standard,,,,,,,,,,
RE,27.36,27.558,nonspeech,False,,,,,,,,,,True,,,
HA,27.558,29.745,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,29.745,38.66,speech,True,undefgender,adult,standard,,,,,,,,,,
RE,38.66,39.385,nonspeech,False,,,,,,,,,,True,,,
FA+HA,39.385,40.292,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,40.292,41.071,speech,False,male,adult,standard,,,,,,,,,,
,41.071,41.54,nonspeech,False,,,,,,,,,,,,,True
FA+HA,41.54,45.698,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,45.698,46.656,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,46.656,52.806,speech,True,undefgender,adult,standard,,,,,,,,,,
RE,52.806,53.285,nonspeech,False,,,,,,,,,,True,,,
FA+HA,53.285,55.777,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,55.777,56.778,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,56.778,61.931,speech,True,undefgender,adult,standard,,,,,,,,,,
