label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,2.619,nonspeech,False,,,,,,,,,True,,,,
FA,2.619,3.572,speech,False,female,adult,standard,,,,,,,,,,
MU2,3.572,4.104,nonspeech,False,,,,,,,,,True,,,,
FA,4.104,4.636,speech,False,female,adult,standard,,,,,,,,,,
,4.636,6.2,nonspeech,False,,,,,,,,,,,,,True
MU2,6.2,35.548,nonspeech,False,,,,,,,,,True,,,,
,35.548,37.181,nonspeech,False,,,,,,,,,,,,,True
MU2,37.181,39.017,nonspeech,False,,,,,,,,,True,,,,
HA,39.017,42.571,speech,False,male,adult,standard,,,,,,,,,,
MU2,42.571,43.516,nonspeech,False,,,,,,,,,True,,,,
HA,43.516,48.372,speech,False,male,adult,standard,,,,,,,,,,
,48.372,48.883,nonspeech,False,,,,,,,,,,,,,True
MU2,48.883,49.372,nonspeech,False,,,,,,,,,True,,,,
HA,49.372,56.716,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.716,57.396,nonspeech,False,,,,,,,,,True,,,,
HA,57.396,59.051,speech,False,male,adult,standard,,,,,,,,,,
MU2,59.051,60.288,nonspeech,False,,,,,,,,,True,,,,
