label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,15.536,nonspeech,False,,,,,,,,,True,,,,
HA,15.536,17.756,speech,False,male,adult,standard,,,,,,,,,,
MU2,17.756,18.496,nonspeech,False,,,,,,,,,True,,,,
HA,18.496,19.988,speech,False,male,adult,standard,,,,,,,,,,
,19.988,20.911,nonspeech,False,,,,,,,,,,,,,True
MU2,20.911,22.287,nonspeech,False,,,,,,,,,True,,,,
FA-,22.287,22.681,speech,False,female,adult,onomatopoeia,,,,,,,,,,
BR,22.681,24.826,nonspeech,False,,,,,True,,,,,,,,
MU2,24.826,26.028,nonspeech,False,,,,,,,,,True,,,,
FA,26.028,35.902,speech,False,female,adult,standard,,,,,,,,,,
,35.902,36.355,nonspeech,False,,,,,,,,,,,,,True
MU2,36.355,41.862,nonspeech,False,,,,,,,,,True,,,,
HA,41.862,42.339,speech,False,male,adult,standard,,,,,,,,,,
MU2,42.339,42.817,nonspeech,False,,,,,,,,,True,,,,
HA,42.817,45.137,speech,False,male,adult,standard,,,,,,,,,,
MU2,45.137,45.707,nonspeech,False,,,,,,,,,True,,,,
HA,45.707,46.714,speech,False,male,adult,standard,,,,,,,,,,
RE,46.714,47.405,nonspeech,False,,,,,,,,,,True,,,
HA,47.405,48.544,speech,False,male,adult,standard,,,,,,,,,,
HA-,48.544,49.029,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,49.029,50.832,speech,False,male,adult,standard,,,,,,,,,,
MU2,50.832,51.215,nonspeech,False,,,,,,,,,True,,,,
HA,51.215,56.099,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.099,56.536,nonspeech,False,,,,,,,,,True,,,,
HA,56.536,58.617,speech,False,male,adult,standard,,,,,,,,,,
MU2,58.617,59.234,nonspeech,False,,,,,,,,,True,,,,
HA,59.234,60.124,speech,False,male,adult,standard,,,,,,,,,,
,60.124,60.693,nonspeech,False,,,,,,,,,,,,,True
