label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU1,0.0,8.425,nonspeech,False,,,,,,,,True,,,,,
,8.425,9.12,nonspeech,False,,,,,,,,,,,,,True
BR,9.12,9.579,nonspeech,False,,,,,True,,,,,,,,
HA,9.579,10.095,speech,False,male,adult,standard,,,,,,,,,,
MU2,10.095,10.564,nonspeech,False,,,,,,,,,True,,,,
HA,10.564,12.429,speech,False,male,adult,standard,,,,,,,,,,
MU2,12.429,13.593,nonspeech,False,,,,,,,,,True,,,,
HA,13.593,17.082,speech,False,male,adult,standard,,,,,,,,,,
MU2,17.082,17.728,nonspeech,False,,,,,,,,,True,,,,
HA,17.728,21.468,speech,False,male,adult,standard,,,,,,,,,,
MU2,21.468,23.06,nonspeech,False,,,,,,,,,True,,,,
FA,23.06,26.49,speech,False,female,adult,standard,,,,,,,,,,
HA,26.49,28.03,speech,False,male,adult,standard,,,,,,,,,,
,28.03,29.303,nonspeech,False,,,,,,,,,,,,,True
BR,29.303,30.488,nonspeech,False,,,,,True,,,,,,,,
FA,30.488,37.242,speech,False,female,adult,standard,,,,,,,,,,
RE,37.242,37.619,nonspeech,False,,,,,,,,,,True,,,
FA,37.619,47.837,speech,False,female,adult,standard,,,,,,,,,,
MU2,47.837,48.254,nonspeech,False,,,,,,,,,True,,,,
FA,48.254,50.245,speech,False,female,adult,standard,,,,,,,,,,
RE,50.245,50.626,nonspeech,False,,,,,,,,,,True,,,
FA,50.626,55.017,speech,False,female,adult,standard,,,,,,,,,,
MU2,55.017,55.397,nonspeech,False,,,,,,,,,True,,,,
HA,55.397,56.087,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.087,56.645,nonspeech,False,,,,,,,,,True,,,,
HA,56.645,57.985,speech,False,male,adult,standard,,,,,,,,,,
MU2,57.985,58.649,nonspeech,False,,,,,,,,,True,,,,
HA,58.649,59.351,speech,False,male,adult,standard,,,,,,,,,,
MU2,59.351,60.184,nonspeech,False,,,,,,,,,True,,,,
HA,60.184,60.416,speech,False,male,adult,standard,,,,,,,,,,
