label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2+BR,0.0,6.87,nonspeech,True,,,,,True,,,,True,,,,
FA,6.87,9.58,speech,False,female,adult,standard,,,,,,,,,,
MU2,9.58,11.146,nonspeech,False,,,,,,,,,True,,,,
FA,11.146,16.717,speech,False,female,adult,standard,,,,,,,,,,
BR,16.717,17.998,nonspeech,False,,,,,True,,,,,,,,
HA,17.998,22.842,speech,False,male,adult,standard,,,,,,,,,,
BR,22.842,23.786,nonspeech,False,,,,,True,,,,,,,,
HA,23.786,24.572,speech,False,male,adult,standard,,,,,,,,,,
MU2+BR,24.572,30.569,nonspeech,True,,,,,True,,,,True,,,,
,30.569,30.959,nonspeech,False,,,,,,,,,,,,,True
BR,30.959,33.816,nonspeech,False,,,,,True,,,,,,,,
HA,33.816,35.408,speech,False,male,adult,standard,,,,,,,,,,
BH,35.408,39.6,nonspeech,False,,,,,,True,,,,,,,
HA,39.6,46.756,speech,False,male,adult,standard,,,,,,,,,,
,46.756,47.574,nonspeech,False,,,,,,,,,,,,,True
HA,47.574,49.509,speech,False,male,adult,standard,,,,,,,,,,
MU2,49.509,49.978,nonspeech,False,,,,,,,,,True,,,,
HA,49.978,54.015,speech,False,male,adult,standard,,,,,,,,,,
MU2,54.015,54.458,nonspeech,False,,,,,,,,,True,,,,
HA,54.458,56.533,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.533,57.118,nonspeech,False,,,,,,,,,True,,,,
HA,57.118,57.476,speech,False,male,adult,standard,,,,,,,,,,
BR,57.476,58.366,nonspeech,False,,,,,True,,,,,,,,
HA,58.366,59.188,speech,False,male,adult,standard,,,,,,,,,,
MU2,59.188,59.778,nonspeech,False,,,,,,,,,True,,,,
HA,59.778,60.648,speech,False,male,adult,standard,,,,,,,,,,
MU2,60.648,61.022,nonspeech,False,,,,,,,,,True,,,,
HA,61.022,61.269,speech,False,male,adult,standard,,,,,,,,,,
