label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.664,speech,False,male,adult,standard,,,,,,,,,,
RE,0.664,1.128,nonspeech,False,,,,,,,,,,True,,,
HA-,1.128,1.691,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,1.691,2.229,speech,False,male,adult,standard,,,,,,,,,,
HA-,2.229,2.882,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,2.882,9.583,speech,False,male,adult,standard,,,,,,,,,,
HA-,9.583,10.31,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,10.31,11.164,speech,False,male,adult,standard,,,,,,,,,,
HA-,11.164,11.738,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,11.738,14.578,speech,False,male,adult,standard,,,,,,,,,,
RE,14.578,14.989,nonspeech,False,,,,,,,,,,True,,,
HA,14.989,18.525,speech,False,male,adult,standard,,,,,,,,,,
RE,18.525,19.026,nonspeech,False,,,,,,,,,,True,,,
HA,19.026,25.151,speech,False,male,adult,standard,,,,,,,,,,
RE,25.151,25.83,nonspeech,False,,,,,,,,,,True,,,
HA,25.83,28.368,speech,False,male,adult,standard,,,,,,,,,,
RE,28.368,28.848,nonspeech,False,,,,,,,,,,True,,,
HA,28.848,30.652,speech,False,male,adult,standard,,,,,,,,,,
HA-,30.652,31.353,speech,False,male,adult,onomatopoeia,,,,,,,,,,
RE,31.353,31.685,nonspeech,False,,,,,,,,,,True,,,
HA,31.685,35.215,speech,False,male,adult,standard,,,,,,,,,,
RE,35.215,35.62,nonspeech,False,,,,,,,,,,True,,,
HA,35.62,41.036,speech,False,male,adult,standard,,,,,,,,,,
RE,41.036,41.766,nonspeech,False,,,,,,,,,,True,,,
HA,41.766,45.311,speech,False,male,adult,standard,,,,,,,,,,
HA-,45.311,45.985,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,45.985,49.448,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,49.448,52.661,speech,True,male,adult,standard,,,,,,,,,,
HA,52.661,54.617,speech,False,male,adult,standard,,,,,,,,,,
,54.617,55.222,nonspeech,False,,,,,,,,,,,,,True
RE,55.222,55.78,nonspeech,False,,,,,,,,,,True,,,
HA,55.78,60.011,speech,False,male,adult,standard,,,,,,,,,,
