label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BR,0.0,2.545,nonspeech,False,,,,,True,,,,,,,,
FA,2.545,5.543,speech,False,female,adult,standard,,,,,,,,,,
,5.543,8.109,nonspeech,False,,,,,,,,,,,,,True
FA,8.109,8.952,speech,False,female,adult,standard,,,,,,,,,,
BR,8.952,9.684,nonspeech,False,,,,,True,,,,,,,,
HA,9.684,12.328,speech,False,male,adult,standard,,,,,,,,,,
BR,12.328,18.214,nonspeech,False,,,,,True,,,,,,,,
HA,18.214,19.779,speech,False,male,adult,standard,,,,,,,,,,
BR,19.779,21.194,nonspeech,False,,,,,True,,,,,,,,
HA,21.194,23.075,speech,False,male,adult,standard,,,,,,,,,,
BR,23.075,23.902,nonspeech,False,,,,,True,,,,,,,,
HA,23.902,24.957,speech,False,male,adult,standard,,,,,,,,,,
BR,24.957,42.55,nonspeech,False,,,,,True,,,,,,,,
HA,42.55,43.677,speech,False,male,adult,standard,,,,,,,,,,
,43.677,44.056,nonspeech,False,,,,,,,,,,,,,True
HA,44.056,45.331,speech,False,male,adult,standard,,,,,,,,,,
BR,45.331,47.518,nonspeech,False,,,,,True,,,,,,,,
FA,47.518,48.68,speech,False,female,adult,standard,,,,,,,,,,
BR,48.68,51.085,nonspeech,False,,,,,True,,,,,,,,
FA,51.085,52.196,speech,False,female,adult,standard,,,,,,,,,,
,52.196,53.008,nonspeech,False,,,,,,,,,,,,,True
FA,53.008,54.242,speech,False,female,adult,standard,,,,,,,,,,
RE,54.242,54.832,nonspeech,False,,,,,,,,,,True,,,
FA,54.832,55.78,speech,False,female,adult,standard,,,,,,,,,,
HA,55.78,56.481,speech,False,male,adult,standard,,,,,,,,,,
,56.481,56.971,nonspeech,False,,,,,,,,,,,,,True
HA,56.971,57.9,speech,False,male,adult,standard,,,,,,,,,,
,57.9,58.92,nonspeech,False,,,,,,,,,,,,,True
HA,58.92,60.398,speech,False,male,adult,standard,,,,,,,,,,
,60.398,61.504,nonspeech,False,,,,,,,,,,,,,True
