label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA+HA,0.0,9.768,speech,True,male,adult,standard,,,,,,,,,,
MU2,9.768,10.606,nonspeech,False,,,,,,,,,True,,,,
HA,10.606,13.572,speech,False,male,adult,standard,,,,,,,,,,
RE,13.572,13.873,nonspeech,False,,,,,,,,,,True,,,
HA,13.873,15.845,speech,False,male,adult,standard,,,,,,,,,,
MU2,15.845,16.352,nonspeech,False,,,,,,,,,True,,,,
HA,16.352,17.321,speech,False,male,adult,standard,,,,,,,,,,
MU2,17.321,18.05,nonspeech,False,,,,,,,,,True,,,,
HA+HA,18.05,31.382,speech,True,male,adult,standard,,,,,,,,,,
HA,31.382,32.968,speech,False,male,adult,standard,,,,,,,,,,
MU2,32.968,34.47,nonspeech,False,,,,,,,,,True,,,,
HA,34.47,37.225,speech,False,male,adult,standard,,,,,,,,,,
RE,37.225,37.594,nonspeech,False,,,,,,,,,,True,,,
HA,37.594,41.277,speech,False,male,adult,standard,,,,,,,,,,
MU2,41.277,46.5,nonspeech,False,,,,,,,,,True,,,,
HA,46.5,48.178,speech,False,male,adult,standard,,,,,,,,,,
MU2,48.178,48.674,nonspeech,False,,,,,,,,,True,,,,
HA,48.674,51.538,speech,False,male,adult,standard,,,,,,,,,,
RE,51.538,51.944,nonspeech,False,,,,,,,,,,True,,,
HA,51.944,53.45,speech,False,male,adult,standard,,,,,,,,,,
MU2,53.45,54.263,nonspeech,False,,,,,,,,,True,,,,
HA,54.263,55.364,speech,False,male,adult,standard,,,,,,,,,,
MU2,55.364,55.874,nonspeech,False,,,,,,,,,True,,,,
HA,55.874,57.609,speech,False,male,adult,standard,,,,,,,,,,
MU2,57.609,61.845,nonspeech,False,,,,,,,,,True,,,,
