label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.778,speech,False,male,adult,standard,,,,,,,,,,
RE,3.778,4.184,nonspeech,False,,,,,,,,,,True,,,
HA,4.184,8.778,speech,False,male,adult,standard,,,,,,,,,,
RE,8.778,9.136,nonspeech,False,,,,,,,,,,True,,,
HA,9.136,11.055,speech,False,male,adult,standard,,,,,,,,,,
RE,11.055,11.302,nonspeech,False,,,,,,,,,,True,,,
HA,11.302,17.218,speech,False,male,adult,standard,,,,,,,,,,
,17.218,17.855,nonspeech,False,,,,,,,,,,,,,True
HA,17.855,25.36,speech,False,male,adult,standard,,,,,,,,,,
BR,25.36,26.155,nonspeech,False,,,,,True,,,,,,,,
HA,26.155,31.644,speech,False,male,adult,standard,,,,,,,,,,
RE,31.644,32.128,nonspeech,False,,,,,,,,,,True,,,
HA,32.128,39.574,speech,False,male,adult,standard,,,,,,,,,,
RE,39.574,40.487,nonspeech,False,,,,,,,,,,True,,,
HA,40.487,47.437,speech,False,male,adult,standard,,,,,,,,,,
RE,47.437,47.984,nonspeech,False,,,,,,,,,,True,,,
HA,47.984,49.188,speech,False,male,adult,standard,,,,,,,,,,
RE,49.188,49.596,nonspeech,False,,,,,,,,,,True,,,
HA,49.596,57.262,speech,False,male,adult,standard,,,,,,,,,,
RE,57.262,57.684,nonspeech,False,,,,,,,,,,True,,,
HA,57.684,60.011,speech,False,male,adult,standard,,,,,,,,,,
