label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,2.034,speech,False,male,adult,standard,,,,,,,,,,
FA,2.034,3.784,speech,False,female,adult,standard,,,,,,,,,,
HA,3.784,6.161,speech,False,male,adult,standard,,,,,,,,,,
MU2,6.161,6.556,nonspeech,False,,,,,,,,,True,,,,
HA,6.556,7.736,speech,False,male,adult,standard,,,,,,,,,,
MU2,7.736,8.243,nonspeech,False,,,,,,,,,True,,,,
HA,8.243,9.467,speech,False,male,adult,standard,,,,,,,,,,
MU2,9.467,10.379,nonspeech,False,,,,,,,,,True,,,,
HA,10.379,11.007,speech,False,male,adult,standard,,,,,,,,,,
MU2,11.007,11.825,nonspeech,False,,,,,,,,,True,,,,
HA,11.825,12.659,speech,False,male,adult,standard,,,,,,,,,,
MU2,12.659,13.047,nonspeech,False,,,,,,,,,True,,,,
MU1,13.047,45.601,nonspeech,False,,,,,,,,True,,,,,
MU2+BR,45.601,60.123,nonspeech,True,,,,,True,,,,True,,,,
HA,60.123,60.565,speech,False,male,adult,standard,,,,,,,,,,
