label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.628,speech,False,male,adult,standard,,,,,,,,,,
AP+BH,1.628,4.932,nonspeech,True,,,,True,,True,,,,,,,
HA,4.932,13.325,speech,False,male,adult,standard,,,,,,,,,,
FA,13.325,14.068,speech,False,female,adult,standard,,,,,,,,,,
HA,14.068,14.774,speech,False,male,adult,standard,,,,,,,,,,
AP+BH,14.774,16.776,nonspeech,True,,,,True,,True,,,,,,,
HA,16.776,19.78,speech,False,male,adult,standard,,,,,,,,,,
RE,19.78,20.212,nonspeech,False,,,,,,,,,,True,,,
HA,20.212,36.602,speech,False,male,adult,standard,,,,,,,,,,
AP+BH,36.602,39.688,nonspeech,True,,,,True,,True,,,,,,,
HA,39.688,43.139,speech,False,male,adult,standard,,,,,,,,,,
BH,43.139,43.893,nonspeech,False,,,,,,True,,,,,,,
HA,43.893,47.428,speech,False,male,adult,standard,,,,,,,,,,
RE,47.428,48.223,nonspeech,False,,,,,,,,,,True,,,
HA,48.223,51.942,speech,False,male,adult,standard,,,,,,,,,,
BR,51.942,52.379,nonspeech,False,,,,,True,,,,,,,,
HA,52.379,56.388,speech,False,male,adult,standard,,,,,,,,,,
JI,56.388,59.72,nonspeech,False,,,,,,,True,,,,,,
HA,59.72,60.352,speech,False,male,adult,standard,,,,,,,,,,
