label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.891,speech,False,male,adult,standard,,,,,,,,,,
,1.891,2.24,nonspeech,False,,,,,,,,,,,,,True
HA,2.24,3.274,speech,False,male,adult,standard,,,,,,,,,,
HA+FA,3.274,4.543,speech,True,undefgender,adult,standard,,,,,,,,,,
FA-,4.543,5.436,speech,False,female,adult,onomatopoeia,,,,,,,,,,
HA,5.436,6.702,speech,False,male,adult,standard,,,,,,,,,,
,6.702,7.713,nonspeech,False,,,,,,,,,,,,,True
HA,7.713,8.341,speech,False,male,adult,standard,,,,,,,,,,
FA,8.341,21.897,speech,False,female,adult,standard,,,,,,,,,,
BR,21.897,22.72,nonspeech,False,,,,,True,,,,,,,,
FA,22.72,31.187,speech,False,female,adult,standard,,,,,,,,,,
FA+HA,31.187,31.636,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,31.636,32.991,speech,False,female,adult,standard,,,,,,,,,,
,32.991,33.776,nonspeech,False,,,,,,,,,,,,,True
FA+HA,33.776,35.653,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,35.653,36.745,speech,False,female,adult,standard,,,,,,,,,,
HA,36.745,38.553,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,38.553,39.85,speech,True,male,adult,standard,,,,,,,,,,
HA,39.85,46.852,speech,False,male,adult,standard,,,,,,,,,,
FS,46.852,60.181,speech,False,female,senior,standard,,,,,,,,,,
