label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,5.606,speech,False,female,adult,standard,,,,,,,,,,
FA+HA*,5.606,5.859,speech,True,undefgender,adult,undefquality,,,,,,,,,,
BR,5.859,6.322,nonspeech,False,,,,,True,,,,,,,,
FA,6.322,14.512,speech,False,female,adult,standard,,,,,,,,,,
BR,14.512,14.902,nonspeech,False,,,,,True,,,,,,,,
FA,14.902,15.62,speech,False,female,adult,standard,,,,,,,,,,
BR,15.62,16.058,nonspeech,False,,,,,True,,,,,,,,
FA,16.058,19.6,speech,False,female,adult,standard,,,,,,,,,,
FA+HA-,19.6,19.795,speech,True,undefgender,adult,undefquality,,,,,,,,,,
FA,19.795,20.597,speech,False,female,adult,standard,,,,,,,,,,
HA,20.597,28.737,speech,False,male,adult,standard,,,,,,,,,,
FA,28.737,29.229,speech,False,female,adult,standard,,,,,,,,,,
HA,29.229,36.059,speech,False,male,adult,standard,,,,,,,,,,
RE,36.059,36.492,nonspeech,False,,,,,,,,,,True,,,
HA,36.492,39.259,speech,False,male,adult,standard,,,,,,,,,,
BR,39.259,39.644,nonspeech,False,,,,,True,,,,,,,,
HA,39.644,60.011,speech,False,male,adult,standard,,,,,,,,,,
