label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.902,speech,False,male,adult,standard,,,,,,,,,,
RE,1.902,2.239,nonspeech,False,,,,,,,,,,True,,,
HA,2.239,2.745,speech,False,male,adult,standard,,,,,,,,,,
RE,2.745,3.198,nonspeech,False,,,,,,,,,,True,,,
HA,3.198,3.988,speech,False,male,adult,standard,,,,,,,,,,
,3.988,4.384,nonspeech,False,,,,,,,,,,,,,True
HA,4.384,9.365,speech,False,male,adult,standard,,,,,,,,,,
RE,9.365,9.708,nonspeech,False,,,,,,,,,,True,,,
HA-,9.708,10.493,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,10.493,23.482,speech,False,male,adult,standard,,,,,,,,,,
RE,23.482,23.841,nonspeech,False,,,,,,,,,,True,,,
HA,23.841,35.732,speech,False,male,adult,standard,,,,,,,,,,
RE,35.732,36.085,nonspeech,False,,,,,,,,,,True,,,
,36.085,38.766,nonspeech,False,,,,,,,,,,,,,True
RE,38.766,39.167,nonspeech,False,,,,,,,,,,True,,,
HA,39.167,49.481,speech,False,male,adult,standard,,,,,,,,,,
RE,49.481,49.924,nonspeech,False,,,,,,,,,,True,,,
HA,49.924,53.37,speech,False,male,adult,standard,,,,,,,,,,
,53.37,54.44,nonspeech,False,,,,,,,,,,,,,True
HA,54.44,54.925,speech,False,male,adult,standard,,,,,,,,,,
,54.925,55.636,nonspeech,False,,,,,,,,,,,,,True
HA-,55.636,55.931,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,55.931,60.736,speech,False,male,adult,standard,,,,,,,,,,
