label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BR,0.0,2.255,nonspeech,False,,,,,True,,,,,,,,
HA,2.255,2.825,speech,False,male,adult,standard,,,,,,,,,,
BR,2.825,3.252,nonspeech,False,,,,,True,,,,,,,,
HA,3.252,5.166,speech,False,male,adult,standard,,,,,,,,,,
BR,5.166,5.942,nonspeech,False,,,,,True,,,,,,,,
HA,5.942,8.814,speech,False,male,adult,standard,,,,,,,,,,
,8.814,9.5,nonspeech,False,,,,,,,,,,,,,True
HA,9.5,11.145,speech,False,male,adult,standard,,,,,,,,,,
,11.145,11.589,nonspeech,False,,,,,,,,,,,,,True
HA,11.589,11.969,speech,False,male,adult,standard,,,,,,,,,,
,11.969,12.459,nonspeech,False,,,,,,,,,,,,,True
HA,12.459,13.218,speech,False,male,adult,standard,,,,,,,,,,
BR,13.218,15.853,nonspeech,False,,,,,True,,,,,,,,
HA,15.853,17.003,speech,False,male,adult,standard,,,,,,,,,,
BR,17.003,19.981,nonspeech,False,,,,,True,,,,,,,,
HA,19.981,20.198,speech,False,male,adult,standard,,,,,,,,,,
,20.198,20.809,nonspeech,False,,,,,,,,,,,,,True
HA,20.809,22.954,speech,False,male,adult,standard,,,,,,,,,,
,22.954,23.418,nonspeech,False,,,,,,,,,,,,,True
HA,23.418,23.729,speech,False,male,adult,standard,,,,,,,,,,
,23.729,24.652,nonspeech,False,,,,,,,,,,,,,True
HA,24.652,26.581,speech,False,male,adult,standard,,,,,,,,,,
BR,26.581,27.557,nonspeech,False,,,,,True,,,,,,,,
HA,27.557,28.791,speech,False,male,adult,standard,,,,,,,,,,
,28.791,30.014,nonspeech,False,,,,,,,,,,,,,True
FA,30.014,30.516,speech,False,female,adult,standard,,,,,,,,,,
BR,30.516,31.587,nonspeech,False,,,,,True,,,,,,,,
FA,31.587,34.475,speech,False,female,adult,standard,,,,,,,,,,
MU2,34.475,35.066,nonspeech,False,,,,,,,,,True,,,,
HA,35.066,37.601,speech,False,male,adult,standard,,,,,,,,,,
MU2,37.601,38.608,nonspeech,False,,,,,,,,,True,,,,
HA,38.608,39.241,speech,False,male,adult,standard,,,,,,,,,,
BR,39.241,40.823,nonspeech,False,,,,,True,,,,,,,,
HA,40.823,41.198,speech,False,male,adult,standard,,,,,,,,,,
BR,41.198,48.656,nonspeech,False,,,,,True,,,,,,,,
FA,48.656,49.082,speech,False,female,adult,standard,,,,,,,,,,
MU2,49.082,50.358,nonspeech,False,,,,,,,,,True,,,,
FA,50.358,51.176,speech,False,female,adult,standard,,,,,,,,,,
MU2,51.176,51.909,nonspeech,False,,,,,,,,,True,,,,
FA,51.909,54.592,speech,False,female,adult,standard,,,,,,,,,,
MU2,54.592,55.809,nonspeech,False,,,,,,,,,True,,,,
FA,55.809,56.852,speech,False,female,adult,standard,,,,,,,,,,
,56.852,57.653,nonspeech,False,,,,,,,,,,,,,True
FA,57.653,59.971,speech,False,female,adult,standard,,,,,,,,,,
RE,59.971,60.788,nonspeech,False,,,,,,,,,,True,,,
FA,60.788,61.099,speech,False,female,adult,standard,,,,,,,,,,
