label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.411,speech,False,male,adult,standard,,,,,,,,,,
,0.411,1.754,nonspeech,False,,,,,,,,,,,,,True
HA,1.754,2.54,speech,False,male,adult,standard,,,,,,,,,,
,2.54,3.509,nonspeech,False,,,,,,,,,,,,,True
HA,3.509,6.765,speech,False,male,adult,standard,,,,,,,,,,
RE,6.765,7.092,nonspeech,False,,,,,,,,,,True,,,
HA,7.092,8.915,speech,False,male,adult,standard,,,,,,,,,,
,8.915,10.756,nonspeech,False,,,,,,,,,,,,,True
HA,10.756,13.878,speech,False,male,adult,standard,,,,,,,,,,
,13.878,15.049,nonspeech,False,,,,,,,,,,,,,True
HA,15.049,16.187,speech,False,male,adult,standard,,,,,,,,,,
,16.187,17.003,nonspeech,False,,,,,,,,,,,,,True
HA,17.003,18.315,speech,False,male,adult,standard,,,,,,,,,,
,18.315,20.117,nonspeech,False,,,,,,,,,,,,,True
HA,20.117,22.072,speech,False,male,adult,standard,,,,,,,,,,
,22.072,24.474,nonspeech,False,,,,,,,,,,,,,True
HA,24.474,29.698,speech,False,male,adult,standard,,,,,,,,,,
RE,29.698,30.172,nonspeech,False,,,,,,,,,,True,,,
,30.172,32.195,nonspeech,False,,,,,,,,,,,,,True
HA,32.195,34.941,speech,False,male,adult,standard,,,,,,,,,,
RE,34.941,35.393,nonspeech,False,,,,,,,,,,True,,,
,35.393,36.12,nonspeech,False,,,,,,,,,,,,,True
HA,36.12,39.517,speech,False,male,adult,standard,,,,,,,,,,
RE,39.517,40.439,nonspeech,False,,,,,,,,,,True,,,
,40.439,42.262,nonspeech,False,,,,,,,,,,,,,True
HA,42.262,44.599,speech,False,male,adult,standard,,,,,,,,,,
RE,44.599,45.284,nonspeech,False,,,,,,,,,,True,,,
,45.284,46.318,nonspeech,False,,,,,,,,,,,,,True
HA,46.318,49.779,speech,False,male,adult,standard,,,,,,,,,,
RE,49.779,50.391,nonspeech,False,,,,,,,,,,True,,,
,50.391,50.942,nonspeech,False,,,,,,,,,,,,,True
HA,50.942,53.451,speech,False,male,adult,standard,,,,,,,,,,
,53.451,56.033,nonspeech,False,,,,,,,,,,,,,True
HA,56.033,56.888,speech,False,male,adult,standard,,,,,,,,,,
RE,56.888,57.308,nonspeech,False,,,,,,,,,,True,,,
,57.308,57.645,nonspeech,False,,,,,,,,,,,,,True
HA,57.645,58.254,speech,False,male,adult,standard,,,,,,,,,,
RE,58.254,58.72,nonspeech,False,,,,,,,,,,True,,,
,58.72,59.811,nonspeech,False,,,,,,,,,,,,,True
HA,59.811,60.032,speech,False,male,adult,standard,,,,,,,,,,
