label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA+FA,0.0,2.055,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,2.055,11.402,speech,False,male,adult,standard,,,,,,,,,,
FA,11.402,13.498,speech,False,female,adult,standard,,,,,,,,,,
MU1,13.498,26.807,nonspeech,False,,,,,,,,True,,,,,
HA,26.807,27.187,speech,False,male,adult,standard,,,,,,,,,,
,27.187,29.716,nonspeech,False,,,,,,,,,,,,,True
HA,29.716,31.534,speech,False,male,adult,standard,,,,,,,,,,
,31.534,32.703,nonspeech,False,,,,,,,,,,,,,True
HA,32.703,33.256,speech,False,male,adult,standard,,,,,,,,,,
,33.256,33.81,nonspeech,False,,,,,,,,,,,,,True
HA,33.81,35.137,speech,False,male,adult,standard,,,,,,,,,,
,35.137,37.181,nonspeech,False,,,,,,,,,,,,,True
HA,37.181,37.935,speech,False,male,adult,standard,,,,,,,,,,
,37.935,39.089,nonspeech,False,,,,,,,,,,,,,True
HA,39.089,39.721,speech,False,male,adult,standard,,,,,,,,,,
,39.721,40.638,nonspeech,False,,,,,,,,,,,,,True
MU2,40.638,43.025,nonspeech,False,,,,,,,,,True,,,,
HA,43.025,46.896,speech,False,male,adult,standard,,,,,,,,,,
MU2,46.896,48.619,nonspeech,False,,,,,,,,,True,,,,
HA,48.619,50.384,speech,False,male,adult,standard,,,,,,,,,,
MU2,50.384,52.198,nonspeech,False,,,,,,,,,True,,,,
HA,52.198,56.919,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.919,57.772,nonspeech,False,,,,,,,,,True,,,,
HA,57.772,61.376,speech,False,male,adult,standard,,,,,,,,,,
