label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.324,speech,False,male,adult,standard,,,,,,,,,,
RE,3.324,3.693,nonspeech,False,,,,,,,,,,True,,,
HA,3.693,6.622,speech,False,male,adult,standard,,,,,,,,,,
RE,6.622,6.98,nonspeech,False,,,,,,,,,,True,,,
HA,6.98,12.696,speech,False,male,adult,standard,,,,,,,,,,
RE,12.696,13.174,nonspeech,False,,,,,,,,,,True,,,
HA,13.174,17.066,speech,False,male,adult,standard,,,,,,,,,,
,17.066,17.503,nonspeech,False,,,,,,,,,,,,,True
HA,17.503,27.233,speech,False,male,adult,standard,,,,,,,,,,
RE,27.233,27.625,nonspeech,False,,,,,,,,,,True,,,
HA,27.625,32.431,speech,False,male,adult,standard,,,,,,,,,,
RE,32.431,32.884,nonspeech,False,,,,,,,,,,True,,,
HA,32.884,36.036,speech,False,male,adult,standard,,,,,,,,,,
RE,36.036,36.4,nonspeech,False,,,,,,,,,,True,,,
HA,36.4,40.499,speech,False,male,adult,standard,,,,,,,,,,
RE,40.499,40.931,nonspeech,False,,,,,,,,,,True,,,
HA,40.931,48.098,speech,False,male,adult,standard,,,,,,,,,,
RE,48.098,48.472,nonspeech,False,,,,,,,,,,True,,,
HA,48.472,50.666,speech,False,male,adult,standard,,,,,,,,,,
RE,50.666,50.993,nonspeech,False,,,,,,,,,,True,,,
HA,50.993,53.265,speech,False,male,adult,standard,,,,,,,,,,
RE,53.265,53.622,nonspeech,False,,,,,,,,,,True,,,
HA,53.622,60.032,speech,False,male,adult,standard,,,,,,,,,,
