label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,2.482,speech,False,male,adult,standard,,,,,,,,,,
RE,2.482,2.929,nonspeech,False,,,,,,,,,,True,,,
HA,2.929,6.755,speech,False,male,adult,standard,,,,,,,,,,
RE,6.755,7.177,nonspeech,False,,,,,,,,,,True,,,
HA,7.177,15.458,speech,False,male,adult,standard,,,,,,,,,,
,15.458,15.885,nonspeech,False,,,,,,,,,,,,,True
HA,15.885,17.979,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,17.979,18.927,speech,True,male,adult,standard,,,,,,,,,,
HA,18.927,23.887,speech,False,male,adult,standard,,,,,,,,,,
RE,23.887,24.294,nonspeech,False,,,,,,,,,,True,,,
HA,24.294,27.061,speech,False,male,adult,standard,,,,,,,,,,
RE,27.061,27.546,nonspeech,False,,,,,,,,,,True,,,
HA,27.546,52.464,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,52.464,53.013,speech,True,male,adult,standard,,,,,,,,,,
HA,53.013,54.541,speech,False,male,adult,standard,,,,,,,,,,
RE,54.541,55.247,nonspeech,False,,,,,,,,,,True,,,
HA,55.247,61.269,speech,False,male,adult,standard,,,,,,,,,,
