label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.437,speech,False,male,adult,standard,,,,,,,,,,
,0.437,0.79,nonspeech,False,,,,,,,,,,,,,True
HA,0.79,1.665,speech,False,male,adult,standard,,,,,,,,,,
,1.665,2.113,nonspeech,False,,,,,,,,,,,,,True
HA,2.113,2.45,speech,False,male,adult,standard,,,,,,,,,,
BR,2.45,2.861,nonspeech,False,,,,,True,,,,,,,,
HA,2.861,4.526,speech,False,male,adult,standard,,,,,,,,,,
RE,4.526,5.09,nonspeech,False,,,,,,,,,,True,,,
HA,5.09,8.456,speech,False,male,adult,standard,,,,,,,,,,
RE,8.456,8.994,nonspeech,False,,,,,,,,,,True,,,
HA,8.994,13.5,speech,False,male,adult,standard,,,,,,,,,,
,13.5,14.115,nonspeech,False,,,,,,,,,,,,,True
HA,14.115,16.944,speech,False,male,adult,standard,,,,,,,,,,
,16.944,18.37,nonspeech,False,,,,,,,,,,,,,True
HA,18.37,18.976,speech,False,male,adult,standard,,,,,,,,,,
BR,18.976,20.034,nonspeech,False,,,,,True,,,,,,,,
HA,20.034,21.651,speech,False,male,adult,standard,,,,,,,,,,
HA-,21.651,22.246,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,22.246,22.62,speech,False,male,adult,standard,,,,,,,,,,
HA,22.62,23.944,speech,False,male,adult,standard,,,,,,,,,,
AU,23.944,24.951,nonspeech,False,,,,,,,,,,,,True,
HA,24.951,34.53,speech,False,male,adult,standard,,,,,,,,,,
,34.53,34.978,nonspeech,False,,,,,,,,,,,,,True
HA,34.978,36.097,speech,False,male,adult,standard,,,,,,,,,,
,36.097,36.544,nonspeech,False,,,,,,,,,,,,,True
HA,36.544,51.376,speech,False,male,adult,standard,,,,,,,,,,
,51.376,51.845,nonspeech,False,,,,,,,,,,,,,True
HA,51.845,54.712,speech,False,male,adult,standard,,,,,,,,,,
,54.712,55.14,nonspeech,False,,,,,,,,,,,,,True
HA,55.14,56.405,speech,False,male,adult,standard,,,,,,,,,,
,56.405,57.042,nonspeech,False,,,,,,,,,,,,,True
HA,57.042,57.83,speech,False,male,adult,standard,,,,,,,,,,
,57.83,58.923,nonspeech,False,,,,,,,,,,,,,True
HA,58.923,61.568,speech,False,male,adult,standard,,,,,,,,,,
