label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,2.744,speech,False,female,adult,standard,,,,,,,,,,
RE,2.744,3.113,nonspeech,False,,,,,,,,,,True,,,
FA,3.113,7.006,speech,False,female,adult,standard,,,,,,,,,,
RE,7.006,7.533,nonspeech,False,,,,,,,,,,True,,,
FA,7.533,9.319,speech,False,female,adult,standard,,,,,,,,,,
,9.319,9.72,nonspeech,False,,,,,,,,,,,,,True
HA,9.72,15.778,speech,False,male,adult,standard,,,,,,,,,,
RE,15.778,16.115,nonspeech,False,,,,,,,,,,True,,,
HA,16.115,23.579,speech,False,male,adult,standard,,,,,,,,,,
RE,23.579,23.885,nonspeech,False,,,,,,,,,,True,,,
HA,23.885,26.077,speech,False,male,adult,standard,,,,,,,,,,
BR,26.077,26.509,nonspeech,False,,,,,True,,,,,,,,
HA,26.509,38.537,speech,False,male,adult,standard,,,,,,,,,,
RE,38.537,38.88,nonspeech,False,,,,,,,,,,True,,,
HA,38.88,47.712,speech,False,male,adult,standard,,,,,,,,,,
BR,47.712,48.054,nonspeech,False,,,,,True,,,,,,,,
HA,48.054,48.42,speech,False,male,adult,standard,,,,,,,,,,
HA-,48.42,48.842,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,48.842,60.011,speech,False,male,adult,standard,,,,,,,,,,
