label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,2.592,nonspeech,False,,,,,,,,,True,,,,
FA,2.592,2.972,speech,False,female,adult,standard,,,,,,,,,,
RE,2.972,3.425,nonspeech,False,,,,,,,,,,True,,,
FA-,3.425,4.052,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,4.052,8.014,speech,False,female,adult,standard,,,,,,,,,,
RE,8.014,8.684,nonspeech,False,,,,,,,,,,True,,,
FA,8.684,11.178,speech,False,female,adult,standard,,,,,,,,,,
,11.178,13.713,nonspeech,False,,,,,,,,,,,,,True
FA,13.713,16.506,speech,False,female,adult,standard,,,,,,,,,,
,16.506,17.69,nonspeech,False,,,,,,,,,,,,,True
FA,17.69,18.076,speech,False,female,adult,standard,,,,,,,,,,
,18.076,19.531,nonspeech,False,,,,,,,,,,,,,True
FA,19.531,19.964,speech,False,female,adult,standard,,,,,,,,,,
,19.964,21.604,nonspeech,False,,,,,,,,,,,,,True
FA,21.604,24.872,speech,False,female,adult,standard,,,,,,,,,,
,24.872,27.107,nonspeech,False,,,,,,,,,,,,,True
FA-,27.107,27.851,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,27.851,29.856,speech,False,female,adult,standard,,,,,,,,,,
,29.856,32.895,nonspeech,False,,,,,,,,,,,,,True
FA,32.895,33.817,speech,False,female,adult,standard,,,,,,,,,,
,33.817,34.628,nonspeech,False,,,,,,,,,,,,,True
FA,34.628,35.677,speech,False,female,adult,standard,,,,,,,,,,
,35.677,38.802,nonspeech,False,,,,,,,,,,,,,True
FA,38.802,39.921,speech,False,female,adult,standard,,,,,,,,,,
MU2+BR,39.921,53.839,nonspeech,True,,,,,True,,,,True,,,,
HA-,53.839,55.474,speech,False,male,adult,onomatopoeia,,,,,,,,,,
FA-,55.474,56.637,speech,False,female,adult,onomatopoeia,,,,,,,,,,
HA,56.637,57.143,speech,False,male,adult,standard,,,,,,,,,,
FA,57.143,57.469,speech,False,female,adult,standard,,,,,,,,,,
,57.469,60.193,nonspeech,False,,,,,,,,,,,,,True
HA+FA,60.193,60.815,speech,True,undefgender,adult,standard,,,,,,,,,,
RE,60.815,61.589,nonspeech,False,,,,,,,,,,True,,,
