label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.664,speech,False,female,adult,standard,,,,,,,,,,
MU2,0.664,1.47,nonspeech,False,,,,,,,,,True,,,,
FA,1.47,4.167,speech,False,female,adult,standard,,,,,,,,,,
MU2,4.167,5.042,nonspeech,False,,,,,,,,,True,,,,
FA,5.042,7.176,speech,False,female,adult,standard,,,,,,,,,,
MU2,7.176,7.871,nonspeech,False,,,,,,,,,True,,,,
FA,7.871,9.12,speech,False,female,adult,standard,,,,,,,,,,
RE,9.12,9.452,nonspeech,False,,,,,,,,,,True,,,
FA,9.452,11.839,speech,False,female,adult,standard,,,,,,,,,,
RE,11.839,12.281,nonspeech,False,,,,,,,,,,True,,,
FA,12.281,14.226,speech,False,female,adult,standard,,,,,,,,,,
MU2,14.226,14.966,nonspeech,False,,,,,,,,,True,,,,
FA,14.966,16.012,speech,False,female,adult,standard,,,,,,,,,,
MU2,16.012,16.449,nonspeech,False,,,,,,,,,True,,,,
FA,16.449,18.398,speech,False,female,adult,standard,,,,,,,,,,
MU2,18.398,19.22,nonspeech,False,,,,,,,,,True,,,,
HA,19.22,30.518,speech,False,male,adult,standard,,,,,,,,,,
MU2,30.518,31.758,nonspeech,False,,,,,,,,,True,,,,
FA,31.758,33.437,speech,False,female,adult,standard,,,,,,,,,,
MU2,33.437,33.97,nonspeech,False,,,,,,,,,True,,,,
FA,33.97,37.268,speech,False,female,adult,standard,,,,,,,,,,
MU2,37.268,38.185,nonspeech,False,,,,,,,,,True,,,,
FA,38.185,41.156,speech,False,female,adult,standard,,,,,,,,,,
MU2,41.156,41.637,nonspeech,False,,,,,,,,,True,,,,
FA,41.637,43.1,speech,False,female,adult,standard,,,,,,,,,,
MU2,43.1,44.243,nonspeech,False,,,,,,,,,True,,,,
HA,44.243,55.163,speech,False,male,adult,standard,,,,,,,,,,
RE,55.163,55.856,nonspeech,False,,,,,,,,,,True,,,
HA,55.856,56.441,speech,False,male,adult,standard,,,,,,,,,,
BR,56.441,56.773,nonspeech,False,,,,,True,,,,,,,,
HA,56.773,60.15,speech,False,male,adult,standard,,,,,,,,,,
,60.15,60.519,nonspeech,False,,,,,,,,,,,,,True
HA,60.519,61.056,speech,False,male,adult,standard,,,,,,,,,,
