label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,0.771,nonspeech,False,,,,,,,,,True,,,,
HA,0.771,3.098,speech,False,male,adult,standard,,,,,,,,,,
MU2,3.098,4.689,nonspeech,False,,,,,,,,,True,,,,
FA,4.689,7.318,speech,False,female,adult,standard,,,,,,,,,,
RE,7.318,7.903,nonspeech,False,,,,,,,,,,True,,,
FA,7.903,10.637,speech,False,female,adult,standard,,,,,,,,,,
RE,10.637,11.311,nonspeech,False,,,,,,,,,,True,,,
FA,11.311,15.538,speech,False,female,adult,standard,,,,,,,,,,
,15.538,16.111,nonspeech,False,,,,,,,,,,,,,True
FA,16.111,17.087,speech,False,female,adult,standard,,,,,,,,,,
,17.087,17.855,nonspeech,False,,,,,,,,,,,,,True
FA,17.855,18.594,speech,False,female,adult,standard,,,,,,,,,,
MU2,18.594,20.694,nonspeech,False,,,,,,,,,True,,,,
HA,20.694,21.51,speech,False,male,adult,standard,,,,,,,,,,
MU2,21.51,21.837,nonspeech,False,,,,,,,,,True,,,,
HA,21.837,23.868,speech,False,male,adult,standard,,,,,,,,,,
MU2,23.868,24.793,nonspeech,False,,,,,,,,,True,,,,
FA,24.793,25.783,speech,False,female,adult,standard,,,,,,,,,,
BR,25.783,26.206,nonspeech,False,,,,,True,,,,,,,,
HA,26.206,26.727,speech,False,male,adult,standard,,,,,,,,,,
BR,26.727,28.671,nonspeech,False,,,,,True,,,,,,,,
FA+HA,28.671,29.251,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,29.251,31.198,speech,False,male,adult,standard,,,,,,,,,,
BR,31.198,32.606,nonspeech,False,,,,,True,,,,,,,,
HA,32.606,33.454,speech,False,male,adult,standard,,,,,,,,,,
BR,33.454,34.559,nonspeech,False,,,,,True,,,,,,,,
HA,34.559,40.547,speech,False,male,adult,standard,,,,,,,,,,
BR,40.547,41.035,nonspeech,False,,,,,True,,,,,,,,
HA,41.035,43.29,speech,False,male,adult,standard,,,,,,,,,,
MU2,43.29,43.862,nonspeech,False,,,,,,,,,True,,,,
FA,43.862,47.602,speech,False,female,adult,standard,,,,,,,,,,
RE,47.602,48.045,nonspeech,False,,,,,,,,,,True,,,
FA,48.045,48.842,speech,False,female,adult,standard,,,,,,,,,,
,48.842,49.278,nonspeech,False,,,,,,,,,,,,,True
HA,49.278,54.293,speech,False,male,adult,standard,,,,,,,,,,
MU2,54.293,54.876,nonspeech,False,,,,,,,,,True,,,,
HA,54.876,55.661,speech,False,male,adult,standard,,,,,,,,,,
MU2,55.661,56.046,nonspeech,False,,,,,,,,,True,,,,
HA,56.046,57.952,speech,False,male,adult,standard,,,,,,,,,,
MU2,57.952,58.339,nonspeech,False,,,,,,,,,True,,,,
HA,58.339,60.352,speech,False,male,adult,standard,,,,,,,,,,
,60.352,60.844,nonspeech,False,,,,,,,,,,,,,True
HA,60.844,61.973,speech,False,male,adult,standard,,,,,,,,,,
